customer_id,signup_date,last_purchase_date,age_group,gender,province,acquisition_channel,num_purchases,avg_order_value_zar,total_clv_zar,customer_segment,churned,email_opt_in
CUST06397,2021-07-21,2021-12-19,35-44,Female,Gauteng,Email,3,258.41,775.24,Lapsed,1,0
CUST06398,2022-08-28,2024-01-29,35-44,Female,Gauteng,Google Search,1,807.22,807.22,Lapsed,0,1
CUST06399,2020-06-13,2021-04-03,35-44,Female,Limpopo,Meta Facebook,1,1175.38,1175.38,Lapsed,0,1
CUST06400,2020-07-30,2021-06-22,45-54,Female,unknown,Meta Facebook,11,1015.64,11172.06,High Value,1,1
CUST06401,2020-08-05,2021-03-16,18-24,Male,Western Cape,Google Search,2,220.93,441.86,Lapsed,1,0
CUST06402,2020-04-10,2022-03-08,25-34,Male,Gauteng,Meta Instagram,5,755.36,3776.81,Lapsed,1,1
CUST06403,2022-11-15,2024-03-01,35-44,Male,Gauteng,Meta Facebook,3,688.83,2066.48,Lapsed,0,0
CUST06404,2021-07-31,2022-04-07,45-54,Male,Gauteng,Google Search,5,960.02,4800.1,Lapsed,0,1
CUST06405,2022-02-19,2023-12-18,18-24,Female,Eastern Cape,Meta Instagram,2,573.37,1146.74,Lapsed,1,0
CUST06406,2020-10-31,2021-03-18,45-54,Male,KwaZulu-Natal,Meta Facebook,6,710.95,4265.69,Lapsed,1,1
CUST06407,2021-06-20,2022-08-16,35-44,Female,Western Cape,Google Search,5,740.94,3704.72,Lapsed,0,1
CUST06408,2020-04-30,2020-11-23,25-34,Male,Gauteng,Google Search,2,899.1,1798.2,Lapsed,1,1
CUST06409,2022-09-19,2024-01-23,25-34,Male,KwaZulu-Natal,Google Search,5,948.86,4744.29,Lapsed,0,1
CUST06410,2020-11-25,2022-04-14,25-34,Female,Gauteng,Meta Facebook,12,947.72,11372.6,Lapsed,1,1
CUST06411,2020-08-19,2021-04-01,18-24,Female,Gauteng,Email,1,639.55,639.55,Lapsed,0,1
CUST06412,2020-02-25,2020-12-02,35-44,Male,Eastern Cape,Organic,2,975.76,1951.53,Lapsed,0,1
CUST06413,2022-12-18,2023-08-20,18-24,Male,Gauteng,Google Search,6,831.19,4987.15,Lapsed,1,0
CUST06414,2020-10-24,2020-12-07,35-44,Female,Gauteng,Google Search,3,710.22,2130.66,Lapsed,1,1
CUST06415,2020-10-15,2021-05-03,25-34,Female,KwaZulu-Natal,Google Search,1,518.14,518.14,Lapsed,1,1
CUST06416,2021-06-05,2022-05-15,45-54,Female,Gauteng,Meta Instagram,1,893.45,893.45,Lapsed,1,1
CUST06417,2022-11-30,2023-09-25,25-34,Male,Western Cape,Meta Facebook,9,552.35,4971.11,Lapsed,1,1
CUST06418,2022-10-11,2023-07-21,25-34,Female,Gauteng,Google Search,4,1080.78,4323.11,Lapsed,1,1
CUST06419,2022-02-14,2022-11-03,35-44,Male,KwaZulu-Natal,Meta Facebook,6,777.53,4665.21,Lapsed,1,1
CUST06420,2022-06-10,2023-01-03,45-54,Female,Western Cape,Organic,8,761.01,6088.09,Lapsed,0,1
CUST06421,2020-10-06,2022-02-22,18-24,Female,Gauteng,Meta Instagram,2,860.11,1720.23,Lapsed,1,1
CUST06422,2021-06-04,2022-10-23,18-24,Male,Gauteng,Google Search,4,797.36,3189.43,Lapsed,1,1
CUST06423,2022-01-07,2022-12-24,55+,Female,Gauteng,Google Search,2,669.31,1338.61,Lapsed,1,0
CUST06424,2021-10-25,2022-10-29,45-54,Female,Gauteng,Email,16,1182.14,18914.29,High Value,1,1
CUST06425,2020-08-30,2021-06-15,45-54,Male,Limpopo,Meta Facebook,1,1095.93,1095.93,Lapsed,1,0
CUST06426,2021-06-01,2023-04-12,18-24,Female,Western Cape,Google Search,2,695.32,1390.63,Lapsed,1,1
CUST06427,2020-12-03,2021-06-24,25-34,Male,Gauteng,Meta Instagram,1,624.31,624.31,Lapsed,0,1
CUST06428,2020-12-17,2022-05-05,35-44,Female,unknown,Meta Instagram,7,1396.13,9772.91,Lapsed,1,1
CUST06429,2020-10-30,2020-11-16,35-44,Male,Western Cape,Google Search,4,1307.36,5229.43,Lapsed,1,0
CUST06430,2022-02-18,2023-03-30,35-44,Male,KwaZulu-Natal,Google Display,2,635.0,1269.99,Lapsed,0,1
CUST06431,2021-01-03,2022-08-12,45-54,Male,KwaZulu-Natal,Meta Instagram,1,376.76,376.76,Lapsed,1,1
CUST06432,2021-07-22,2022-07-28,25-34,Female,Gauteng,Google Search,1,363.0,363.0,Lapsed,1,1
CUST06433,2022-03-28,2024-01-07,45-54,Male,Gauteng,Google Display,2,751.85,1503.7,Lapsed,1,1
CUST06434,2022-02-06,2022-12-18,18-24,Female,Gauteng,Google Display,14,1264.08,17697.18,High Value,0,0
CUST06435,2020-10-15,2021-10-09,18-24,Male,KwaZulu-Natal,Google Search,5,205.87,1029.37,Lapsed,1,0
CUST06436,2021-01-11,2022-09-08,35-44,Male,Limpopo,Google Search,3,879.02,2637.05,Lapsed,1,1
CUST06437,2022-11-13,2023-10-30,25-34,Female,Gauteng,Google Display,16,664.98,10639.61,Lapsed,1,0
CUST06438,2020-09-18,2022-05-19,25-34,Female,Gauteng,Meta Facebook,10,1143.3,11432.97,High Value,0,1
CUST06439,2021-10-03,2022-12-24,25-34,Female,Gauteng,Meta Facebook,1,590.73,590.73,Lapsed,1,1
CUST06440,2022-10-16,2022-12-21,35-44,Female,Western Cape,Meta Facebook,4,917.02,3668.08,Lapsed,0,1
CUST06441,2021-04-21,2021-08-20,45-54,Female,Gauteng,Meta Instagram,1,1024.09,1024.09,Lapsed,1,0
CUST06442,2021-08-01,2022-04-28,55+,Other,KwaZulu-Natal,Meta Facebook,14,978.18,13694.48,Lapsed,1,0
CUST06443,2022-06-24,2023-05-02,18-24,Female,Gauteng,Organic,4,1804.35,7217.41,Lapsed,0,1
CUST06444,2020-09-27,2022-06-28,18-24,Female,Gauteng,Meta Facebook,9,740.07,6660.63,Lapsed,1,0
CUST06445,2020-05-21,2022-03-22,18-24,Female,Western Cape,Email,1,1120.78,1120.78,Lapsed,1,1
CUST06446,2022-01-12,2023-09-16,55+,Female,Western Cape,Meta Instagram,7,826.58,5786.08,Lapsed,1,1
CUST06447,2020-02-04,2021-02-09,45-54,Female,unknown,Google Search,10,1130.48,11304.81,High Value,1,0
CUST06448,2021-05-14,2021-05-25,35-44,Female,Western Cape,Email,1,347.74,347.74,Lapsed,1,1
CUST06449,2021-04-13,2021-04-18,35-44,Female,Gauteng,Meta Facebook,1,1064.29,1064.29,Lapsed,0,1
CUST06450,2021-02-02,2022-03-12,35-44,Female,Gauteng,Google Search,2,667.49,1334.98,Lapsed,1,0
CUST06451,2021-10-14,2021-10-16,45-54,Female,Eastern Cape,Email,2,254.13,508.25,Lapsed,1,1
CUST06452,2020-12-22,2021-02-14,25-34,Female,Gauteng,Meta Facebook,5,672.17,3360.83,Lapsed,1,1
CUST06453,2022-03-29,2022-05-05,55+,Female,Gauteng,Meta Facebook,1,1120.47,1120.47,Lapsed,0,1
CUST06454,2021-02-25,2021-08-15,45-54,Other,Eastern Cape,Email,2,150.0,300.0,Lapsed,0,0
CUST06455,2020-09-19,2021-01-26,35-44,Female,KwaZulu-Natal,Google Search,5,1267.51,6337.57,Lapsed,1,1
CUST06456,2022-06-12,2023-06-26,18-24,Male,Gauteng,Meta Instagram,1,455.95,455.95,Lapsed,1,0
CUST06457,2022-10-27,2024-05-15,25-34,Female,Gauteng,Google Search,3,414.38,1243.14,Lapsed,1,1
CUST06458,2021-09-10,2022-08-27,45-54,Female,Western Cape,Google Search,3,1202.63,3607.88,Lapsed,1,0
CUST06459,2020-11-21,2021-12-19,18-24,Female,Gauteng,Meta Facebook,1,1157.41,1157.41,Lapsed,1,1
CUST06460,2022-06-12,2023-08-18,18-24,Female,Limpopo,Meta Facebook,3,648.47,1945.42,Lapsed,1,0
CUST06461,2020-09-23,2021-06-22,35-44,Female,Eastern Cape,Meta Facebook,4,480.09,1920.36,Lapsed,1,1
CUST06462,2022-04-14,2023-06-09,25-34,Male,Gauteng,Google Display,3,684.57,2053.7,Lapsed,0,1
CUST06463,2020-02-18,2020-03-08,55+,Female,Western Cape,Meta Facebook,3,295.07,885.2,Lapsed,0,0
CUST06464,2020-07-05,2021-01-17,25-34,Female,Gauteng,Meta Facebook,4,803.72,3214.88,Lapsed,1,1
CUST06465,2021-01-27,2021-06-27,unknown,Female,Eastern Cape,Meta Facebook,3,718.2,2154.6,Lapsed,1,1
CUST06466,2022-10-21,2024-05-05,35-44,Male,Gauteng,Meta Instagram,5,1196.64,5983.19,Lapsed,1,1
CUST06467,2020-01-15,2021-04-27,25-34,Female,Gauteng,Organic,5,787.51,3937.56,Lapsed,0,1
CUST06468,2020-08-04,2021-12-19,35-44,Other,KwaZulu-Natal,Google Search,1,1065.09,1065.09,Lapsed,1,1
CUST06469,2021-01-02,2021-01-10,35-44,Female,Western Cape,Google Display,1,859.8,859.8,Lapsed,1,1
CUST06470,2022-10-12,2023-09-04,25-34,Male,Eastern Cape,Meta Instagram,1,1444.48,1444.48,Lapsed,1,1
CUST06471,2020-09-09,2021-11-08,45-54,Male,KwaZulu-Natal,Meta Instagram,3,1063.82,3191.45,Lapsed,1,0
CUST06472,2022-01-03,2023-10-18,55+,Female,KwaZulu-Natal,Google Search,4,824.08,3296.33,Lapsed,1,1
CUST06473,2020-02-25,2020-12-14,35-44,Female,Gauteng,Meta Facebook,3,869.14,2607.42,Lapsed,0,0
CUST06474,2021-03-12,2023-01-25,25-34,Male,Gauteng,Meta Facebook,2,1015.6,2031.2,Lapsed,1,0
CUST06475,2022-03-21,2023-04-03,55+,Female,KwaZulu-Natal,Google Search,4,847.61,3390.44,Lapsed,1,1
CUST06476,2021-10-30,2022-03-20,35-44,Female,unknown,Meta Instagram,2,888.84,1777.67,Lapsed,1,1
CUST06477,2022-03-23,2023-12-17,45-54,Female,KwaZulu-Natal,Meta Instagram,1,1087.64,1087.64,Lapsed,1,1
CUST06478,2020-04-05,2021-04-24,unknown,Male,KwaZulu-Natal,Meta Facebook,3,1221.53,3664.6,Lapsed,1,1
CUST06479,2020-11-29,2022-10-12,35-44,Male,Limpopo,Organic,9,1104.21,9937.92,High Value,1,0
CUST06480,2022-12-12,2024-03-14,18-24,Male,Gauteng,Organic,4,700.38,2801.51,Lapsed,1,0
CUST06481,2022-03-31,2023-09-24,45-54,Female,Gauteng,Email,9,612.11,5509.02,Lapsed,0,1
CUST06482,2022-05-18,2022-10-19,45-54,Male,unknown,Email,5,497.76,2488.79,Lapsed,0,1
CUST06483,2022-12-30,2023-10-20,35-44,Female,Gauteng,Google Search,6,589.87,3539.24,Lapsed,1,1
CUST06484,2020-10-18,2022-07-19,45-54,Female,Gauteng,Meta Facebook,2,1225.16,2450.33,Lapsed,1,1
CUST06485,2020-04-08,2021-10-12,18-24,Female,Western Cape,Meta Instagram,1,919.04,919.04,Lapsed,1,1
CUST06486,2021-07-08,2022-04-09,35-44,Female,Gauteng,Google Display,6,708.22,4249.3,Lapsed,0,1
CUST06487,2021-08-20,2023-06-26,35-44,Female,Eastern Cape,Meta Facebook,4,560.61,2242.44,Lapsed,1,0
CUST06488,2020-09-16,2021-05-22,35-44,Male,KwaZulu-Natal,Meta Instagram,1,433.28,433.28,Lapsed,1,1
CUST06489,2021-05-14,2022-03-13,45-54,Male,Gauteng,Organic,1,838.92,838.92,Lapsed,1,0
CUST06490,2020-10-28,2022-04-29,unknown,Female,Limpopo,Meta Instagram,7,900.85,6305.95,Lapsed,0,1
CUST06491,2020-05-30,2021-12-04,35-44,Female,KwaZulu-Natal,Meta Instagram,3,1129.79,3389.38,Lapsed,0,1
CUST06492,2020-03-30,2020-06-25,35-44,Male,Gauteng,Meta Instagram,2,604.15,1208.3,Lapsed,0,1
CUST06493,2021-11-07,2022-12-17,25-34,Male,Limpopo,Google Search,15,915.09,13726.42,Lapsed,0,1
CUST06494,2022-07-17,2023-06-03,35-44,Female,unknown,Google Search,3,717.29,2151.87,Lapsed,0,1
CUST06495,2021-01-30,2021-06-08,45-54,Male,unknown,Meta Facebook,4,724.81,2899.23,Lapsed,1,0
CUST06496,2020-08-22,2022-02-16,18-24,Female,Gauteng,Meta Instagram,3,1081.81,3245.44,Lapsed,1,1
CUST06497,2021-11-17,2022-01-11,45-54,Male,Gauteng,Meta Facebook,1,1221.95,1221.95,Lapsed,1,0
CUST06498,2022-02-24,2023-06-10,45-54,Female,Western Cape,Organic,11,636.8,7004.75,Lapsed,0,0
CUST06499,2021-04-07,2022-07-08,25-34,Female,Limpopo,Google Search,3,1020.46,3061.37,Lapsed,0,1
CUST06500,2022-10-28,2023-07-07,55+,Male,KwaZulu-Natal,Google Search,4,646.62,2586.47,Lapsed,1,1
CUST06501,2020-01-06,2020-11-13,35-44,Female,KwaZulu-Natal,Organic,1,825.56,825.56,Lapsed,1,0
CUST06502,2022-03-10,2023-02-02,25-34,Female,Western Cape,Google Display,3,1183.1,3549.29,Lapsed,0,1
CUST06503,2022-08-05,2022-11-11,25-34,Female,Eastern Cape,Organic,2,729.84,1459.69,Lapsed,1,0
CUST06504,2022-07-10,2023-03-17,25-34,Male,Gauteng,Google Display,8,844.84,6758.72,Lapsed,0,0
CUST06505,2021-12-02,2022-01-01,35-44,Female,Gauteng,Google Display,6,378.94,2273.65,Lapsed,0,1
CUST06506,2022-05-04,2022-09-12,18-24,Female,Limpopo,Organic,9,1395.18,12556.61,High Value,1,0
CUST06507,2021-03-10,2022-02-07,25-34,Female,Gauteng,Meta Facebook,1,1301.5,1301.5,Lapsed,0,0
CUST06508,2022-07-04,2023-08-25,45-54,Other,Gauteng,Google Display,1,533.61,533.61,Lapsed,0,1
CUST06509,2020-12-13,2021-05-04,18-24,Male,Limpopo,Google Search,3,598.34,1795.02,Lapsed,1,0
CUST06510,2022-05-08,2023-06-21,35-44,Male,Eastern Cape,Meta Instagram,2,1316.81,2633.62,Lapsed,1,0
CUST06511,2021-06-18,2021-08-01,45-54,Male,Gauteng,Google Search,2,778.52,1557.04,Lapsed,1,1
CUST06512,2020-03-19,2021-09-12,45-54,Male,Gauteng,Google Search,13,787.4,10236.15,Lapsed,0,1
CUST06513,2021-04-14,2021-12-07,18-24,Female,Eastern Cape,Meta Facebook,10,900.32,9003.17,Lapsed,0,1
CUST06514,2022-03-25,2023-03-23,55+,Male,Gauteng,Meta Facebook,8,789.88,6319.06,Lapsed,0,1
CUST06515,2020-01-19,2021-10-17,35-44,Male,Gauteng,Meta Instagram,3,896.38,2689.13,Lapsed,0,1
CUST06516,2020-02-06,2020-09-12,55+,Female,unknown,Meta Instagram,9,820.94,7388.47,Lapsed,1,1
CUST06517,2022-05-01,2024-01-24,55+,Female,Gauteng,Google Display,1,1019.93,1019.93,Lapsed,0,0
CUST06518,2022-10-13,2024-06-17,55+,Female,Western Cape,Google Search,4,150.0,600.0,Lapsed,1,1
CUST06519,2022-10-12,2023-07-18,35-44,Female,Gauteng,Meta Instagram,8,1382.81,11062.5,High Value,0,1
CUST06520,2020-09-15,2021-06-07,55+,Male,KwaZulu-Natal,Google Search,2,894.7,1789.41,Lapsed,0,0
CUST06521,2021-08-11,2021-09-18,25-34,Female,Gauteng,Meta Facebook,12,920.21,11042.48,Lapsed,1,1
CUST06522,2021-09-19,2023-05-26,45-54,Male,Gauteng,Meta Facebook,11,1040.52,11445.75,High Value,0,1
CUST06523,2022-01-15,2023-05-17,45-54,Male,Gauteng,Meta Instagram,8,995.89,7967.13,Lapsed,1,1
CUST06524,2022-09-24,2023-02-17,25-34,Female,Eastern Cape,Email,10,867.68,8676.75,Lapsed,1,1
CUST06525,2022-07-09,2023-11-14,45-54,Male,Eastern Cape,Google Search,2,661.03,1322.06,Lapsed,1,1
CUST06526,2022-01-17,2023-09-11,35-44,Female,Western Cape,Meta Instagram,5,189.51,947.54,Lapsed,0,1
CUST06527,2020-05-03,2021-01-18,18-24,Male,Gauteng,Meta Facebook,8,897.08,7176.65,Lapsed,0,0
CUST06528,2020-04-25,2021-06-29,35-44,Female,Western Cape,Meta Instagram,13,504.21,6554.7,Lapsed,1,1
CUST06529,2020-09-07,2022-03-25,25-34,Female,Gauteng,Google Search,9,1592.16,14329.44,High Value,0,0
CUST06530,2022-08-30,2023-06-25,25-34,Male,KwaZulu-Natal,Organic,5,1377.46,6887.29,Lapsed,1,0
CUST06531,2022-03-07,2023-11-22,45-54,Male,Gauteng,Google Display,1,961.59,961.59,Lapsed,1,0
CUST06532,2021-10-27,2022-10-11,35-44,Male,Eastern Cape,Meta Facebook,2,1077.99,2155.99,Lapsed,0,1
CUST06533,2021-07-14,2022-03-23,45-54,Female,Gauteng,Meta Facebook,1,1379.24,1379.24,Lapsed,0,1
CUST06534,2021-08-17,2023-07-04,45-54,Male,Gauteng,Google Search,3,447.94,1343.82,Lapsed,0,1
CUST06535,2022-07-02,2023-01-10,35-44,Male,Limpopo,Google Display,6,701.14,4206.87,Lapsed,1,1
CUST06536,2021-01-26,2021-03-30,25-34,Female,Gauteng,Meta Facebook,2,1137.9,2275.81,Lapsed,1,1
CUST06537,2020-06-12,2020-07-31,35-44,Female,Gauteng,Meta Facebook,6,810.39,4862.35,Lapsed,1,1
CUST06538,2021-02-06,2022-01-03,55+,Male,KwaZulu-Natal,Google Search,13,1035.84,13465.94,High Value,0,1
CUST06539,2021-06-18,2021-07-08,25-34,Male,Western Cape,Email,7,616.96,4318.71,Lapsed,1,1
CUST06540,2021-01-21,2022-04-12,35-44,Female,Gauteng,Organic,3,1208.52,3625.56,Lapsed,1,1
CUST06541,2022-08-16,2024-02-29,55+,Female,Western Cape,Google Search,2,893.06,1786.12,Lapsed,1,1
CUST06542,2022-07-12,2022-12-16,35-44,Female,Gauteng,Email,2,269.27,538.55,Lapsed,0,1
CUST06543,2021-09-21,2022-10-29,25-34,Female,Eastern Cape,Google Search,8,1155.95,9247.57,High Value,1,0
CUST06544,2021-06-23,2021-10-19,unknown,Female,Western Cape,Meta Facebook,4,641.91,2567.65,Lapsed,1,1
CUST06545,2021-10-30,2022-12-13,45-54,Male,Gauteng,Organic,2,488.69,977.38,Lapsed,1,0
CUST06546,2020-11-19,2021-07-18,25-34,Male,Gauteng,Email,5,605.47,3027.33,Lapsed,1,1
CUST06547,2022-09-16,2023-09-08,18-24,Male,Western Cape,Meta Instagram,1,753.73,753.73,Lapsed,1,1
CUST06548,2020-11-13,2022-07-27,18-24,Female,Limpopo,Google Search,3,826.86,2480.59,Lapsed,0,1
CUST06549,2022-12-13,2023-08-22,25-34,Female,KwaZulu-Natal,Meta Instagram,5,1002.97,5014.84,Lapsed,1,1
CUST06550,2020-04-10,2020-08-19,45-54,Female,Eastern Cape,Google Search,1,949.62,949.62,Lapsed,1,1
CUST06551,2020-05-12,2020-11-16,55+,Female,Gauteng,Organic,3,1159.93,3479.79,Lapsed,0,1
CUST06552,2022-04-21,2023-09-11,25-34,Female,KwaZulu-Natal,Google Search,8,1033.65,8269.23,High Value,1,0
CUST06553,2021-11-04,2023-03-21,25-34,Female,KwaZulu-Natal,Email,3,632.89,1898.67,Lapsed,0,0
CUST06554,2022-08-13,2024-01-06,55+,Female,Gauteng,Email,7,568.91,3982.34,Lapsed,1,1
CUST06555,2021-09-21,2023-01-03,25-34,Male,Gauteng,Google Display,2,714.23,1428.46,Lapsed,0,0
CUST06556,2022-07-22,2023-06-17,35-44,Female,Gauteng,Google Display,1,905.9,905.9,Lapsed,1,0
CUST06557,2021-08-03,2022-11-25,35-44,Male,Gauteng,Email,1,770.66,770.66,Lapsed,1,1
CUST06558,2021-11-16,2023-01-04,55+,Other,Limpopo,Organic,4,770.52,3082.09,Lapsed,1,1
CUST06559,2020-05-08,2020-12-20,18-24,Other,Gauteng,Meta Facebook,5,1133.6,5668.02,Lapsed,1,1
CUST06560,2020-07-28,2021-08-27,45-54,Female,Western Cape,Google Search,4,824.64,3298.56,Lapsed,1,1
CUST06561,2021-10-20,2023-07-25,25-34,Female,Gauteng,Google Display,1,150.0,150.0,Lapsed,1,0
CUST06562,2022-04-19,2022-04-25,25-34,Female,Gauteng,Google Search,16,1046.04,16736.69,High Value,1,1
CUST06563,2021-02-20,2021-04-30,25-34,Female,Western Cape,Google Search,4,1789.14,7156.56,Lapsed,0,1
CUST06564,2020-08-02,2022-01-15,45-54,Female,Gauteng,Meta Facebook,1,730.82,730.82,Lapsed,1,1
CUST06565,2021-09-29,2023-02-05,25-34,Female,Gauteng,Meta Facebook,1,898.8,898.8,Lapsed,0,1
CUST06566,2021-10-03,2022-02-19,35-44,Female,Gauteng,Google Search,5,903.79,4518.95,Lapsed,1,1
CUST06567,2020-06-19,2021-12-08,18-24,Female,KwaZulu-Natal,Organic,3,863.96,2591.87,Lapsed,1,1
CUST06568,2022-03-19,2022-06-22,18-24,Male,KwaZulu-Natal,Google Search,6,634.92,3809.52,Lapsed,0,1
CUST06569,2021-02-23,2021-07-28,18-24,Male,Gauteng,Google Search,1,882.99,882.99,Lapsed,1,0
CUST06570,2022-01-09,2023-09-02,35-44,Male,Gauteng,Google Search,6,944.8,5668.79,Lapsed,1,1
CUST06571,2020-10-13,2021-12-08,45-54,Female,Gauteng,Google Search,17,699.77,11896.04,Lapsed,0,1
CUST06572,2020-08-09,2020-11-22,25-34,Female,Gauteng,Meta Facebook,5,638.33,3191.67,Lapsed,1,0
CUST06573,2020-06-17,2021-02-12,35-44,Female,Gauteng,Meta Instagram,1,536.29,536.29,Lapsed,1,1
CUST06574,2021-01-07,2021-12-15,45-54,Female,Gauteng,Meta Facebook,1,820.96,820.96,Lapsed,1,1
CUST06575,2022-12-20,2024-04-10,25-34,Male,Limpopo,Google Search,5,578.44,2892.19,Lapsed,1,0
CUST06576,2021-11-10,2023-10-07,35-44,Male,Eastern Cape,Meta Instagram,5,340.4,1701.98,Lapsed,1,0
CUST06577,2022-07-15,2024-03-20,45-54,Female,Gauteng,Meta Instagram,4,726.57,2906.29,Lapsed,1,0
CUST06578,2021-03-08,2022-11-30,25-34,Female,KwaZulu-Natal,Meta Instagram,2,350.39,700.79,Lapsed,1,0
CUST06579,2022-07-22,2023-08-20,35-44,Male,Gauteng,Google Search,6,734.91,4409.48,Lapsed,1,0
CUST06580,2022-12-09,2023-09-21,unknown,Female,Eastern Cape,Meta Instagram,6,1230.87,7385.2,Lapsed,0,1
CUST06581,2021-10-05,2021-10-13,18-24,Female,KwaZulu-Natal,Meta Facebook,2,1112.02,2224.04,Lapsed,1,1
CUST06582,2022-10-29,2024-08-25,45-54,Female,KwaZulu-Natal,Meta Facebook,11,250.08,2750.84,Lapsed,1,1
CUST06583,2022-12-27,2023-01-25,25-34,Female,Gauteng,Google Display,1,766.49,766.49,Lapsed,1,0
CUST06584,2020-03-31,2021-05-14,18-24,Female,Western Cape,Meta Facebook,2,1130.16,2260.31,Lapsed,0,1
CUST06585,2020-09-09,2021-05-08,25-34,Male,Western Cape,Meta Instagram,3,926.83,2780.48,Lapsed,0,0
CUST06586,2020-07-10,2021-02-25,unknown,Female,Eastern Cape,Email,6,1379.39,8276.35,Lapsed,1,1
CUST06587,2022-02-19,2023-02-27,35-44,Male,Limpopo,Google Search,1,1040.84,1040.84,Lapsed,1,1
CUST06588,2022-09-27,2023-10-13,25-34,Male,Eastern Cape,Email,3,1052.37,3157.1,Lapsed,1,1
CUST06589,2022-10-08,2024-01-14,unknown,Male,KwaZulu-Natal,Google Display,1,928.35,928.35,Lapsed,1,1
CUST06590,2022-11-29,2024-06-12,45-54,Male,Limpopo,Google Display,2,290.99,581.97,Lapsed,0,1
CUST06591,2020-05-25,2021-06-02,18-24,Female,Western Cape,Organic,6,1060.03,6360.2,Lapsed,1,1
CUST06592,2021-11-30,2021-12-09,35-44,Female,Western Cape,Email,1,923.73,923.73,Lapsed,1,1
CUST06593,2022-03-18,2022-11-08,25-34,Female,Gauteng,Google Search,3,1064.43,3193.29,Lapsed,0,1
CUST06594,2020-03-16,2021-10-10,18-24,Female,Limpopo,Meta Instagram,9,697.1,6273.88,Lapsed,1,1
CUST06595,2022-01-11,2023-08-25,35-44,Male,Limpopo,Email,2,895.81,1791.63,Lapsed,0,1
CUST06596,2021-09-03,2022-07-09,18-24,Male,Limpopo,Meta Facebook,7,784.26,5489.79,Lapsed,1,1
CUST06597,2021-06-26,2022-04-10,45-54,Male,Gauteng,Meta Instagram,4,669.68,2678.7,Lapsed,0,1
CUST06598,2022-04-17,2023-11-23,25-34,Female,unknown,Meta Instagram,3,1445.96,4337.87,Lapsed,0,1
CUST06599,2022-11-11,2024-06-18,25-34,Female,Western Cape,Email,7,1028.64,7200.5,Lapsed,1,1
CUST06600,2021-11-06,2022-03-06,25-34,Male,KwaZulu-Natal,Meta Facebook,4,997.46,3989.83,Lapsed,0,1
CUST06601,2022-12-12,2023-06-16,25-34,Male,Western Cape,Email,1,744.93,744.93,Lapsed,1,1
CUST06602,2021-02-07,2022-04-23,55+,Male,KwaZulu-Natal,Meta Instagram,5,1029.38,5146.91,Lapsed,1,0
CUST06603,2022-07-19,2022-10-15,55+,Male,KwaZulu-Natal,Google Search,4,594.94,2379.77,Lapsed,0,1
CUST06604,2022-04-04,2022-05-24,25-34,Female,Gauteng,Google Display,5,311.03,1555.17,Lapsed,1,0
CUST06605,2021-06-04,2021-11-02,35-44,Female,Gauteng,Meta Instagram,1,1245.56,1245.56,Lapsed,1,1
CUST06606,2020-05-30,2021-06-13,35-44,Female,Western Cape,Meta Instagram,3,513.47,1540.42,Lapsed,1,1
CUST06607,2021-07-30,2022-05-06,25-34,Female,Eastern Cape,Google Display,1,904.03,904.03,Lapsed,1,0
CUST06608,2022-07-07,2024-01-08,45-54,Other,Western Cape,Organic,7,587.55,4112.84,Lapsed,1,1
CUST06609,2021-12-21,2023-11-04,35-44,Female,Gauteng,Meta Instagram,2,868.81,1737.62,Lapsed,1,0
CUST06610,2020-04-16,2021-10-04,25-34,Male,Gauteng,Google Search,6,640.12,3840.72,Lapsed,1,1
CUST06611,2021-02-10,2022-02-19,45-54,Female,KwaZulu-Natal,Google Search,12,852.51,10230.09,Lapsed,1,1
CUST06612,2021-07-09,2022-10-28,18-24,Female,Gauteng,Google Search,3,1040.31,3120.92,Lapsed,1,1
CUST06613,2021-09-07,2022-08-03,35-44,Female,Western Cape,Google Search,4,753.32,3013.3,Lapsed,1,1
CUST06614,2020-10-07,2021-03-10,25-34,Female,Eastern Cape,Meta Instagram,3,403.11,1209.33,Lapsed,0,1
CUST06615,2020-11-26,2021-04-18,25-34,Male,KwaZulu-Natal,Email,2,1249.65,2499.29,Lapsed,0,0
CUST06616,2021-06-16,2022-09-22,25-34,Female,Western Cape,Google Search,2,992.61,1985.23,Lapsed,1,1
CUST06617,2022-01-04,2022-04-01,35-44,Female,Gauteng,Organic,1,883.73,883.73,Lapsed,1,1
CUST06618,2020-09-25,2022-03-26,25-34,Female,KwaZulu-Natal,Meta Facebook,5,1192.75,5963.74,Lapsed,1,1
CUST06619,2020-03-13,2021-03-04,25-34,Female,KwaZulu-Natal,Email,8,914.43,7315.47,Lapsed,1,1
CUST06620,2021-08-06,2021-11-30,18-24,Female,Eastern Cape,Meta Facebook,1,1011.38,1011.38,Lapsed,1,1
CUST06621,2021-02-10,2022-11-29,55+,Male,Eastern Cape,Email,4,704.25,2817.01,Lapsed,0,1
CUST06622,2022-12-31,2024-06-20,55+,Male,KwaZulu-Natal,Meta Facebook,1,893.42,893.42,Lapsed,0,1
CUST06623,2021-10-19,2022-11-20,55+,Female,KwaZulu-Natal,Meta Facebook,4,1253.68,5014.71,Lapsed,0,1
CUST06624,2020-05-20,2020-08-26,45-54,Female,Western Cape,Email,4,980.88,3923.5,Lapsed,0,1
