customer_id,province,acquisition_channel,customer_segment,num_purchases,total_clv_zar,days_since_last_purchase,churn_probability,churn_risk_tier
CUST02075,Gauteng,Meta Facebook,Lapsed,2,2015.55,298,0.999885072668298,Critical
CUST07081,Gauteng,Google Search,Lapsed,5,4397.2,643,0.9998850301326542,Critical
CUST03550,Western Cape,Email,Lapsed,5,3557.29,1019,0.9998848413595158,Critical
CUST05624,Western Cape,Google Search,Lapsed,5,5999.69,456,0.9998844705614158,Critical
CUST03220,Eastern Cape,Meta Facebook,Lapsed,4,2606.59,836,0.9998844016151673,Critical
CUST06335,Gauteng,Email,Lapsed,4,3135.63,388,0.9998842517323299,Critical
CUST05491,Eastern Cape,Meta Facebook,Lapsed,4,5024.28,618,0.9998839009232312,Critical
CUST01768,KwaZulu-Natal,Google Search,Lapsed,3,1945.53,604,0.9998837996915696,Critical
CUST00565,Western Cape,Google Display,Lapsed,1,1307.06,774,0.9998837948007525,Critical
CUST05567,Gauteng,Google Search,Lapsed,2,1738.59,1047,0.9998835247095011,Critical
CUST06223,KwaZulu-Natal,Google Search,Lapsed,4,4125.99,428,0.9998833124940696,Critical
CUST04717,Gauteng,Google Display,Lapsed,3,1950.47,1071,0.9998832762299505,Critical
CUST04723,KwaZulu-Natal,Meta Facebook,Lapsed,2,2337.13,1155,0.9998832337391363,Critical
CUST06621,Eastern Cape,Email,Lapsed,4,2817.01,631,0.9998832300019074,Critical
CUST05660,Gauteng,Google Search,Lapsed,2,2468.23,895,0.9998830665900201,Critical
CUST02103,Western Cape,Google Search,Lapsed,6,4178.75,597,0.999882903341825,Critical
CUST00162,Eastern Cape,Google Search,Lapsed,2,1339.51,622,0.9998828398296306,Critical
CUST04017,Eastern Cape,Google Search,Lapsed,2,2135.3,960,0.9998828302601163,Critical
CUST04147,Western Cape,Google Search,Lapsed,5,5886.9,1052,0.9998826494942538,Critical
CUST04768,Western Cape,Meta Instagram,Lapsed,1,1406.6,349,0.9998825743590457,Critical
CUST01779,Gauteng,Email,Lapsed,2,1590.64,779,0.9998821221399955,Critical
CUST07670,Gauteng,Google Search,Lapsed,9,7896.17,662,0.999882053722073,Critical
CUST03874,KwaZulu-Natal,Email,Lapsed,10,6441.97,1196,0.9998816108329238,Critical
CUST07165,Gauteng,Google Search,Lapsed,4,3017.05,293,0.9998815440221216,Critical
CUST06380,Western Cape,Meta Facebook,Lapsed,3,2858.56,1453,0.9998815145185672,Critical
CUST02539,Gauteng,Meta Instagram,Lapsed,2,1918.62,772,0.9998813623613675,Critical
CUST02825,Eastern Cape,Google Search,Lapsed,20,17503.34,387,0.9998812598169734,Critical
CUST05418,Gauteng,Email,Lapsed,5,5602.69,653,0.9998810053936306,Critical
CUST01508,KwaZulu-Natal,Email,Lapsed,10,6918.14,758,0.9998807087666399,Critical
CUST00386,Gauteng,Google Search,Lapsed,4,2924.59,927,0.9998799889552955,Critical
CUST07070,Gauteng,Google Search,Lapsed,2,2395.78,282,0.9998798188386545,Critical
CUST02686,Eastern Cape,Google Search,Lapsed,1,1330.81,1148,0.9998797614218979,Critical
CUST05869,Western Cape,Email,Lapsed,6,3127.76,546,0.9998796737611652,Critical
CUST06475,KwaZulu-Natal,Google Search,Lapsed,4,3390.44,506,0.9998796203591893,Critical
CUST07013,Limpopo,Google Search,Lapsed,4,3475.26,1296,0.9998792286286629,Critical
CUST03107,Eastern Cape,Google Search,Lapsed,2,1718.38,478,0.9998790357577818,Critical
CUST04700,Western Cape,Meta Instagram,Lapsed,2,1913.13,1217,0.9998788158688157,Critical
CUST07192,Eastern Cape,Meta Facebook,Lapsed,4,3486.42,1048,0.9998785512894923,Critical
CUST01398,Gauteng,Meta Facebook,Lapsed,2,1905.44,1307,0.999878482219394,Critical
CUST00860,KwaZulu-Natal,Google Display,Lapsed,2,1846.58,1125,0.9998776788823405,Critical
CUST07479,Limpopo,Organic,Lapsed,3,2046.0,1060,0.9998776182840049,Critical
CUST03626,Gauteng,Google Search,Lapsed,4,3566.86,973,0.9998773167021606,Critical
CUST06743,Eastern Cape,Google Search,Lapsed,6,7493.23,674,0.9998771197741748,Critical
CUST05400,Western Cape,Email,Lapsed,4,4543.84,430,0.9998769916845145,Critical
CUST01894,Gauteng,Email,Lapsed,5,3318.47,666,0.9998767959654086,Critical
CUST07498,Gauteng,Google Display,Lapsed,3,2635.33,1148,0.9998765938944225,Critical
CUST07251,Gauteng,Organic,Lapsed,4,2613.04,1043,0.9998765150350942,Critical
CUST05114,KwaZulu-Natal,Meta Facebook,Lapsed,2,2328.3,1528,0.9998764705651203,Critical
CUST06476,unknown,Meta Instagram,Lapsed,2,1777.67,885,0.9998762340704967,Critical
CUST07715,Gauteng,Google Search,Lapsed,2,1965.5,1015,0.9998754768004677,Critical
CUST04099,Limpopo,Google Search,Lapsed,5,3061.88,382,0.9998753038908536,Critical
CUST02072,Eastern Cape,Google Search,Lapsed,4,2772.23,682,0.9998752994945342,Critical
CUST00261,Gauteng,Organic,Lapsed,4,3500.21,1178,0.9998751802096947,Critical
CUST02933,Gauteng,Meta Facebook,Lapsed,6,7405.4,898,0.9998750334482136,Critical
CUST04276,Gauteng,Meta Facebook,Lapsed,2,1263.84,563,0.9998750123898139,Critical
CUST03069,KwaZulu-Natal,Meta Facebook,Lapsed,6,7256.49,560,0.9998749387140977,Critical
CUST00998,Gauteng,Meta Instagram,Lapsed,3,2879.92,1209,0.9998748818238046,Critical
CUST06568,KwaZulu-Natal,Google Search,Lapsed,6,3809.52,791,0.9998748180960256,Critical
CUST00482,Gauteng,Email,Lapsed,4,2412.01,857,0.99987474485549,Critical
CUST06274,Gauteng,Email,Lapsed,4,4840.81,952,0.9998745533699156,Critical
CUST04596,KwaZulu-Natal,Google Search,Lapsed,3,2420.31,977,0.9998745268266869,Critical
CUST00537,Western Cape,Meta Instagram,Lapsed,1,1267.4,543,0.9998743443133532,Critical
CUST02479,Gauteng,Google Search,Lapsed,3,2873.18,932,0.9998741051955209,Critical
CUST05054,KwaZulu-Natal,Meta Instagram,Lapsed,6,4350.11,894,0.9998734402241554,Critical
CUST00619,Gauteng,Meta Instagram,Lapsed,11,7904.16,1075,0.9998725985522727,Critical
CUST04450,KwaZulu-Natal,Google Search,Lapsed,2,2040.03,796,0.99987254309945,Critical
CUST07981,Gauteng,Meta Facebook,Lapsed,2,2244.19,811,0.9998724731574872,Critical
CUST05512,unknown,Meta Facebook,Lapsed,7,8452.68,722,0.9998715083189527,Critical
CUST07822,Gauteng,Organic,Lapsed,2,1858.37,1213,0.999870909049019,Critical
CUST06433,Gauteng,Google Display,Lapsed,2,1503.7,227,0.9998708993843239,Critical
CUST07169,KwaZulu-Natal,Google Search,Lapsed,14,13546.83,271,0.9998708219900592,Critical
CUST06546,Gauteng,Email,Lapsed,5,3027.33,1130,0.9998703171434987,Critical
CUST05525,Gauteng,Email,Lapsed,3,1690.98,714,0.9998699946477152,Critical
CUST05826,Gauteng,Meta Facebook,Lapsed,4,3490.01,1457,0.9998695972579111,Critical
CUST07236,Gauteng,Meta Facebook,Lapsed,2,1582.49,555,0.999869404371035,Critical
CUST04927,Western Cape,Google Display,Lapsed,5,4032.95,634,0.9998691892055102,Critical
CUST00467,Eastern Cape,Google Search,Lapsed,4,3536.97,1023,0.999868001499402,Critical
CUST01133,Eastern Cape,Google Display,Lapsed,1,1353.67,849,0.9998679816357806,Critical
CUST07854,Western Cape,Organic,Lapsed,5,3749.51,712,0.999867654961414,Critical
CUST03394,Eastern Cape,Meta Facebook,Lapsed,4,3538.21,1453,0.999867299301731,Critical
CUST03552,Gauteng,Organic,Lapsed,3,2802.16,1456,0.9998659220617648,Critical
CUST04316,Gauteng,Google Search,Lapsed,1,1411.27,1040,0.9998652257571092,Critical
CUST03880,Western Cape,Meta Instagram,Lapsed,10,7111.74,1062,0.9998651097950384,Critical
CUST00822,Western Cape,Google Search,Lapsed,2,2056.5,1230,0.9998645023105854,Critical
CUST00763,Gauteng,Meta Facebook,Lapsed,5,3559.16,425,0.9998636757381428,Critical
CUST02437,KwaZulu-Natal,Google Search,Lapsed,2,1899.69,657,0.9998632053810612,Critical
CUST04391,KwaZulu-Natal,Email,Lapsed,4,2431.38,866,0.9998630616886437,Critical
CUST02425,Western Cape,Meta Facebook,Lapsed,2,1736.7,979,0.9998630474158992,Critical
CUST02532,Western Cape,Organic,Lapsed,2,1706.24,1247,0.999862556485491,Critical
CUST07255,Gauteng,Meta Instagram,Lapsed,11,8424.17,727,0.9998624552259466,Critical
CUST02047,Gauteng,Email,Lapsed,3,1911.91,622,0.9998619847399106,Critical
CUST00519,KwaZulu-Natal,Meta Instagram,Lapsed,2,2016.89,435,0.9998608434345487,Critical
CUST03803,Limpopo,Meta Facebook,Lapsed,1,1424.75,753,0.999860343790186,Critical
CUST05706,KwaZulu-Natal,Meta Instagram,Lapsed,2,1909.86,382,0.9998598609382527,Critical
CUST02037,KwaZulu-Natal,Email,Lapsed,2,1386.71,951,0.9998598167248302,Critical
CUST02295,Western Cape,Meta Facebook,Lapsed,2,1897.51,355,0.9998597046617369,Critical
CUST01483,Gauteng,Meta Facebook,Lapsed,2,1806.21,751,0.9998597021875185,Critical
CUST00029,Eastern Cape,Google Search,Lapsed,2,1882.98,1111,0.9998596932076369,Critical
CUST02820,Gauteng,Email,Lapsed,4,2644.22,984,0.9998595664606406,Critical
CUST00008,Gauteng,Organic,Lapsed,10,7811.66,423,0.9998593099757341,Critical
CUST05268,Limpopo,Meta Instagram,Lapsed,3,2310.69,1009,0.9998592469010468,Critical
CUST05667,Gauteng,Email,Lapsed,6,3654.9,1066,0.9998591595193661,Critical
CUST00003,Western Cape,Email,Lapsed,2,1523.91,992,0.999858995494839,Critical
CUST07452,Gauteng,Meta Facebook,Lapsed,3,2698.2,1519,0.9998578962810013,Critical
CUST04233,Gauteng,Email,Lapsed,10,7784.61,1048,0.9998576210855823,Critical
CUST05871,Gauteng,Meta Facebook,Lapsed,2,1956.9,618,0.9998575386331123,Critical
CUST01925,Gauteng,Google Search,Lapsed,7,3584.91,1602,0.9998573810447391,Critical
CUST02152,Gauteng,Google Search,Lapsed,3,3220.44,778,0.9998572437440398,Critical
CUST05066,Gauteng,Google Display,Lapsed,2,1786.99,776,0.9998572136431998,Critical
CUST05514,Western Cape,Meta Facebook,Lapsed,2,1783.72,541,0.9998572034211961,Critical
CUST06663,Gauteng,Meta Facebook,Lapsed,5,4290.28,293,0.999856747623297,Critical
CUST00526,Gauteng,Organic,Lapsed,2,2031.23,1306,0.999856507892537,Critical
CUST07164,Gauteng,Meta Facebook,Lapsed,2,1325.94,668,0.9998556262093927,Critical
CUST01844,Gauteng,Meta Instagram,Lapsed,2,2839.76,1133,0.9998554635822655,Critical
CUST03375,Gauteng,Meta Facebook,Lapsed,5,6138.17,582,0.9998553310155848,Critical
CUST01665,Gauteng,Google Search,Lapsed,6,7261.1,585,0.9998522645492792,Critical
CUST00049,Gauteng,Email,Lapsed,4,2378.43,549,0.999850347450816,Critical
CUST06430,KwaZulu-Natal,Google Display,Lapsed,2,1269.99,510,0.9998501047414337,Critical
CUST02344,Gauteng,Google Search,Lapsed,2,1906.72,1039,0.9998485902521085,Critical
CUST06744,Gauteng,Meta Instagram,Lapsed,3,1963.91,613,0.9998471293075438,Critical
CUST00865,Gauteng,Meta Facebook,Lapsed,5,3808.7,254,0.9998471172896024,Critical
CUST07789,KwaZulu-Natal,Meta Instagram,Lapsed,2,1787.88,401,0.9998453083461194,Critical
CUST04102,Gauteng,Meta Facebook,Lapsed,2,1607.14,893,0.9998439375118847,Critical
CUST02298,Gauteng,Google Search,Lapsed,2,1762.62,1277,0.9998434850845533,Critical
CUST07187,Western Cape,Organic,Lapsed,7,3510.27,1199,0.9998426447636435,Critical
CUST03863,Gauteng,Google Search,Lapsed,3,2636.14,1151,0.9998423995057225,Critical
CUST06436,Limpopo,Google Search,Lapsed,3,2637.05,713,0.9998421746022321,Critical
CUST06688,Western Cape,Google Search,Lapsed,2,1664.96,757,0.9998402564291199,Critical
CUST05726,Gauteng,Meta Facebook,Lapsed,2,2020.38,1241,0.9998394077209417,Critical
CUST04896,KwaZulu-Natal,Email,Lapsed,2,1473.93,692,0.9998392917696471,Critical
CUST07134,Limpopo,Google Search,Lapsed,2,1592.78,536,0.9998391244160154,Critical
CUST07856,KwaZulu-Natal,Meta Instagram,Lapsed,6,4232.15,298,0.9998376602438136,Critical
CUST01363,Gauteng,Meta Facebook,Lapsed,2,2447.0,483,0.9998370603045925,Critical
CUST05288,Gauteng,Meta Facebook,Lapsed,2,1891.72,408,0.9998362481136086,Critical
CUST05170,Gauteng,Meta Facebook,Lapsed,7,3561.02,807,0.9998355903945098,Critical
CUST06515,Gauteng,Meta Instagram,Lapsed,3,2689.13,1039,0.9998350026866345,Critical
CUST05626,Gauteng,Meta Instagram,Lapsed,4,1755.27,1270,0.9998346254257936,Critical
CUST06958,Gauteng,Meta Instagram,Lapsed,3,2736.55,1212,0.9998345674935879,Critical
CUST02738,Gauteng,Email,Lapsed,3,1842.34,704,0.9998322481329213,Critical
CUST03695,Gauteng,Meta Facebook,Lapsed,3,2661.09,1522,0.9998317832654171,Critical
CUST01156,Gauteng,Meta Facebook,Lapsed,2,1896.45,354,0.9998304678676239,Critical
CUST03001,Gauteng,Email,Lapsed,2,2122.86,1553,0.9998296190323855,Critical
CUST02107,Gauteng,Google Search,Lapsed,3,1878.94,1182,0.9998283690834096,Critical
CUST02747,Eastern Cape,Meta Facebook,Lapsed,1,1340.78,1034,0.9998271881505082,Critical
CUST07210,Gauteng,Organic,Lapsed,2,1870.29,954,0.9998269168046627,Critical
CUST04593,Gauteng,Google Search,Lapsed,7,3477.97,960,0.9998262670110154,Critical
CUST03008,Eastern Cape,Google Search,Lapsed,2,2196.65,1390,0.9998260542121157,Critical
CUST06924,Gauteng,Google Search,Lapsed,2,1609.3,366,0.9998253504173129,Critical
CUST04739,KwaZulu-Natal,Email,Lapsed,9,5530.09,786,0.9998253319222722,Critical
CUST02709,Western Cape,Google Search,Lapsed,2,2077.54,996,0.9998248540631234,Critical
CUST01131,KwaZulu-Natal,Google Search,Lapsed,2,1884.59,572,0.999824239778947,Critical
CUST06842,Gauteng,Google Search,Lapsed,2,1794.26,389,0.9998186635748626,Critical
CUST00627,Limpopo,Email,Lapsed,5,2939.49,241,0.9998181957293122,Critical
CUST03506,Western Cape,Google Search,Lapsed,3,2319.49,1418,0.9998163555117465,Critical
CUST07083,Eastern Cape,Google Search,Lapsed,2,1553.72,634,0.9998157920664917,Critical
CUST03885,KwaZulu-Natal,Email,Lapsed,5,5640.38,348,0.999811980037613,Critical
CUST00371,Gauteng,Google Search,Lapsed,5,5674.52,553,0.9998094359033957,Critical
CUST01667,Gauteng,Email,Lapsed,2,1388.41,632,0.9998093807509022,Critical
CUST01208,Gauteng,Email,Lapsed,5,3437.27,506,0.9998057694555615,Critical
CUST07723,Gauteng,Organic,Lapsed,2,1790.52,699,0.9997997497361959,Critical
CUST07727,KwaZulu-Natal,Organic,Lapsed,2,1923.47,854,0.9997988819011805,Critical
CUST03347,Eastern Cape,Google Search,Lapsed,2,2000.65,1523,0.9997982706741784,Critical
CUST03015,Gauteng,Meta Facebook,Lapsed,10,8921.57,838,0.9997954201279433,Critical
CUST03014,Western Cape,Email,High Value,21,24079.5,328,0.9997935646356032,Critical
CUST01534,Eastern Cape,Google Display,Lapsed,2,1938.42,468,0.9997917266012907,Critical
CUST02868,Gauteng,Google Search,Lapsed,2,1710.46,825,0.9997905652382861,Critical
CUST06264,Eastern Cape,Meta Instagram,Lapsed,2,1398.87,756,0.9997854958757912,Critical
CUST03906,KwaZulu-Natal,Email,Lapsed,10,8500.84,375,0.9997826101462476,Critical
CUST05642,Eastern Cape,Google Search,Lapsed,2,2111.08,1032,0.9997753870281094,Critical
CUST06113,Eastern Cape,Meta Facebook,Lapsed,2,1863.41,380,0.9997724814427285,Critical
CUST03972,Gauteng,Meta Facebook,Lapsed,3,2257.99,1194,0.9997665963384046,Critical
CUST03470,Gauteng,Email,Lapsed,16,5466.44,671,0.9997597702497284,Critical
CUST07980,Gauteng,Google Search,Lapsed,1,1414.17,578,0.9997471134165404,Critical
CUST02378,Eastern Cape,Google Search,Lapsed,2,2140.86,1257,0.9997425398754999,Critical
CUST01526,Western Cape,Google Display,Lapsed,2,1669.97,756,0.9997390826596113,Critical
CUST02264,Gauteng,Meta Facebook,Lapsed,2,1826.23,1438,0.999737603570492,Critical
CUST01107,Gauteng,Google Search,Lapsed,2,1681.4,933,0.9997340105976278,Critical
CUST06967,KwaZulu-Natal,Google Search,Lapsed,2,2253.36,1049,0.9997315192829025,Critical
CUST03371,Western Cape,Meta Instagram,Lapsed,2,1705.7,613,0.9997277952016882,Critical
CUST00224,Gauteng,Organic,Lapsed,2,1267.12,561,0.9997247677877361,Critical
CUST03253,Gauteng,Email,Lapsed,3,2247.63,1601,0.9997207788489422,Critical
CUST01274,Gauteng,Google Search,Lapsed,2,2262.32,1439,0.9997204686160365,Critical
CUST07057,Gauteng,Meta Facebook,Lapsed,2,1815.02,922,0.9997084906440371,Critical
CUST05675,Gauteng,Meta Instagram,Lapsed,2,1741.7,1084,0.9997011412444914,Critical
CUST06999,Gauteng,Email,Lapsed,6,3506.99,308,0.9996976965658675,Critical
CUST05175,Western Cape,Meta Facebook,Lapsed,2,1708.16,912,0.9996974960112636,Critical
CUST07218,Western Cape,Google Search,Lapsed,9,5514.76,358,0.9996924809331689,Critical
CUST07988,Gauteng,Meta Instagram,Lapsed,1,1271.96,639,0.9996409965229235,Critical
CUST04928,Gauteng,Meta Facebook,Lapsed,3,1814.82,790,0.9996248948635835,Critical
CUST02497,unknown,Google Search,High Value,10,10279.65,850,0.999563910418696,Critical
CUST01847,Eastern Cape,Google Search,High Value,9,14298.53,548,0.9995476702826267,Critical
CUST00276,Western Cape,Google Search,Lapsed,12,4943.04,840,0.9995404025399748,Critical
CUST00772,Gauteng,Meta Instagram,Lapsed,2,2241.14,1438,0.9994962849316656,Critical
CUST04350,Gauteng,Meta Instagram,High Value,9,12014.57,598,0.9994686137901984,Critical
CUST01542,Gauteng,Organic,High Value,13,15957.61,318,0.9993813722991116,Critical
CUST03084,Gauteng,Meta Instagram,Lapsed,13,2676.83,652,0.9993443596810416,Critical
CUST03584,Western Cape,Google Search,High Value,12,13797.25,636,0.9993420152033364,Critical
CUST03876,Western Cape,Meta Facebook,Lapsed,3,1374.58,347,0.9993209926829048,Critical
CUST04180,Gauteng,Meta Instagram,High Value,8,8105.65,663,0.9993110532545725,Critical
CUST07018,Gauteng,Meta Facebook,Lapsed,11,5371.1,189,0.9993068778839841,Critical
CUST00572,Gauteng,Meta Instagram,High Value,9,9547.79,328,0.9992771041338946,Critical
CUST04775,Western Cape,Meta Instagram,High Value,9,13743.06,153,0.9992101045309604,Critical
CUST01652,Gauteng,Organic,High Value,17,19749.25,570,0.9991259289920355,Critical
CUST00633,Western Cape,Meta Facebook,Lapsed,4,2079.25,649,0.9991230102250377,Critical
CUST01378,Gauteng,Meta Instagram,Lapsed,11,6670.89,724,0.9991080997306251,Critical
CUST04498,KwaZulu-Natal,Google Display,Lapsed,4,2440.22,627,0.9990311519389609,Critical
CUST07817,Gauteng,Meta Instagram,Lapsed,4,2539.64,571,0.9988821503758017,Critical
CUST03297,Eastern Cape,Organic,Lapsed,11,10211.77,362,0.9988161863073555,Critical
CUST04126,Gauteng,Meta Facebook,Lapsed,7,5056.46,572,0.9987630131729255,Critical
CUST06345,Western Cape,Organic,Lapsed,6,4980.55,463,0.9986954920980624,Critical
CUST02648,Eastern Cape,Organic,High Value,20,21062.06,353,0.9986429244680952,Critical
CUST02022,Gauteng,Meta Facebook,High Value,15,17226.73,632,0.9986377888603064,Critical
CUST03059,Eastern Cape,Email,Lapsed,5,4291.92,291,0.9985326728073775,Critical
CUST00934,Western Cape,Meta Facebook,Lapsed,7,6995.02,377,0.9983969883771934,Critical
CUST03518,KwaZulu-Natal,Google Display,High Value,9,10060.05,499,0.9983790217041597,Critical
CUST07302,Western Cape,Google Display,High Value,21,24432.17,537,0.9982679006759305,Critical
CUST04322,Gauteng,Email,Lapsed,7,3967.68,570,0.9982579524950851,Critical
CUST01772,Western Cape,Organic,Lapsed,7,8195.89,697,0.9982049929444732,Critical
CUST02634,Western Cape,Email,Lapsed,24,18856.38,792,0.9981944869025583,Critical
CUST07032,KwaZulu-Natal,Google Search,High Value,11,16961.15,525,0.9981778595765697,Critical
CUST06197,KwaZulu-Natal,Meta Instagram,High Value,10,10565.84,632,0.9981316487842482,Critical
CUST05371,Eastern Cape,Meta Facebook,Lapsed,16,13235.19,214,0.9980697424458524,Critical
CUST06733,Gauteng,Google Search,Lapsed,8,7350.11,364,0.998016865671945,Critical
CUST01710,Western Cape,Google Search,Lapsed,8,7402.02,405,0.9979342393015732,Critical
CUST07969,Gauteng,Meta Facebook,High Value,13,17888.68,402,0.9979231069684572,Critical
CUST07831,Western Cape,Google Search,Lapsed,3,1381.28,358,0.9978901804388359,Critical
CUST00082,Western Cape,Google Search,Lapsed,8,5059.94,377,0.9978603093532613,Critical
CUST01342,KwaZulu-Natal,Meta Facebook,Lapsed,6,5080.08,509,0.9978381161985023,Critical
CUST01042,Western Cape,Google Search,High Value,9,10505.06,718,0.9977221751401933,Critical
CUST02260,Gauteng,Email,Lapsed,8,6593.76,684,0.9977093149064243,Critical
CUST01664,Gauteng,Google Search,Lapsed,4,2418.22,859,0.9976377083712397,Critical
CUST06598,unknown,Meta Instagram,Lapsed,3,4337.87,272,0.9975722588815524,Critical
CUST07592,KwaZulu-Natal,Google Search,Lapsed,13,8878.84,621,0.9974024173203905,Critical
CUST02301,Gauteng,Google Search,Lapsed,5,2736.61,577,0.9973923045170112,Critical
CUST00757,KwaZulu-Natal,Google Display,Lapsed,2,2864.95,851,0.9973722060538288,Critical
CUST06354,Eastern Cape,Meta Facebook,Lapsed,3,1355.61,248,0.9972960391182984,Critical
CUST04617,Western Cape,Google Search,High Value,11,11462.41,186,0.9972954670702815,Critical
CUST05535,Western Cape,Meta Facebook,High Value,9,11018.35,181,0.9969652856491521,Critical
CUST04422,Gauteng,Meta Instagram,Lapsed,6,6453.6,468,0.9967113440545713,Critical
CUST00093,unknown,Meta Facebook,High Value,13,20709.89,225,0.9964416742127155,Critical
CUST05384,KwaZulu-Natal,Email,Lapsed,7,5649.46,662,0.996325785879554,Critical
CUST04809,Western Cape,Meta Instagram,Lapsed,6,3432.16,186,0.9961282862012183,Critical
CUST02361,Gauteng,Email,High Value,9,12212.09,629,0.9961001410990916,Critical
CUST04545,Gauteng,Google Search,Lapsed,6,5989.78,403,0.9960908501221383,Critical
CUST02674,Gauteng,Organic,Lapsed,8,6154.0,229,0.9960331321851741,Critical
CUST07038,Gauteng,Google Search,Lapsed,3,2143.89,499,0.9960176185982935,Critical
CUST04283,Gauteng,Meta Instagram,Lapsed,7,6769.51,646,0.9958423928871951,Critical
CUST04521,KwaZulu-Natal,Meta Facebook,Lapsed,2,1651.3,851,0.9957338871622748,Critical
CUST05955,Western Cape,Google Search,High Value,16,22678.47,477,0.9956978655351099,Critical
CUST02846,KwaZulu-Natal,Google Search,Lapsed,7,6161.9,480,0.9956677854243589,Critical
CUST06997,Gauteng,Organic,Lapsed,12,5049.44,283,0.9955685819825724,Critical
CUST00598,Limpopo,Meta Instagram,Lapsed,7,10445.35,441,0.9955590352052327,Critical
CUST07417,Gauteng,Email,Lapsed,7,10410.0,212,0.9954998911419493,Critical
CUST03208,Eastern Cape,Google Display,Lapsed,5,3476.8,543,0.9954864515963273,Critical
CUST06462,Gauteng,Google Display,Lapsed,3,2053.7,439,0.9954299537716786,Critical
CUST02526,Eastern Cape,Google Display,Lapsed,10,8963.27,714,0.9953994489506084,Critical
CUST04633,Western Cape,Meta Instagram,Lapsed,17,16579.85,475,0.9953433763792006,Critical
CUST02068,Gauteng,Meta Instagram,Lapsed,1,1317.6,418,0.9951740530009512,Critical
CUST00759,Gauteng,Meta Facebook,Lapsed,7,6470.0,429,0.995061211034551,Critical
CUST07931,Gauteng,Email,Lapsed,4,3015.43,499,0.994871528927262,Critical
CUST05144,Western Cape,Google Display,Lapsed,5,3522.7,381,0.9947769204470357,Critical
CUST02017,Gauteng,Meta Instagram,Lapsed,16,13011.5,570,0.9944612640926036,Critical
CUST02488,Gauteng,Google Search,Lapsed,12,6451.25,634,0.9944284770417138,Critical
CUST05530,Gauteng,Google Search,Lapsed,4,2136.58,647,0.9943753945452033,Critical
CUST06878,KwaZulu-Natal,Meta Facebook,Lapsed,3,3361.74,316,0.9942908879342311,Critical
CUST02457,Western Cape,Google Search,Lapsed,4,2985.1,435,0.9942436032758222,Critical
CUST05143,Western Cape,Meta Facebook,Lapsed,2,2056.49,671,0.9941713458313155,Critical
CUST00553,KwaZulu-Natal,Google Search,Lapsed,6,8825.08,719,0.9939779045610827,Critical
CUST03186,Western Cape,Meta Facebook,Lapsed,8,7762.8,442,0.9937151172873117,Critical
CUST06324,Gauteng,Google Search,Lapsed,4,1472.4,250,0.9934072599030693,Critical
CUST02009,Limpopo,Organic,Lapsed,4,2654.36,345,0.9931708398376642,Critical
CUST05004,Western Cape,Google Search,Lapsed,3,4883.51,389,0.9929841893345296,Critical
CUST00782,Gauteng,Meta Facebook,Lapsed,6,1962.77,471,0.9926875912808162,Critical
CUST06097,Western Cape,Google Display,Lapsed,3,3942.14,508,0.9924596783580846,Critical
CUST03390,Western Cape,Organic,Lapsed,4,2622.02,871,0.9917512726066163,Critical
CUST03937,Western Cape,Google Search,Lapsed,9,1802.92,282,0.9914472795452173,Critical
CUST01525,Gauteng,Google Search,Lapsed,5,5646.43,742,0.9914367387154414,Critical
CUST01181,Gauteng,Meta Instagram,High Value,8,9916.35,199,0.9913336274800421,Critical
CUST07850,Gauteng,Email,Lapsed,1,1525.44,560,0.9913026603235576,Critical
CUST02330,KwaZulu-Natal,Google Search,Lapsed,1,1320.65,436,0.9912653943939045,Critical
CUST01644,Western Cape,Meta Facebook,Lapsed,6,2736.76,197,0.9911059591377329,Critical
CUST05936,Gauteng,Google Search,High Value,16,16283.7,502,0.9907919321343278,Critical
CUST02942,Gauteng,Meta Facebook,Lapsed,4,2545.2,365,0.9906469542152974,Critical
CUST01553,Western Cape,Meta Instagram,Lapsed,12,7596.15,705,0.9902721302665434,Critical
CUST00190,Gauteng,Google Search,Lapsed,12,5395.61,454,0.9898643532669651,Critical
CUST07404,Limpopo,Meta Instagram,Lapsed,6,7074.96,206,0.9896832422954674,Critical
CUST02367,Western Cape,Meta Instagram,Lapsed,4,1961.3,729,0.9894573826361505,Critical
CUST01819,Western Cape,Meta Instagram,Lapsed,2,1621.69,344,0.9893692361292716,Critical
CUST03402,KwaZulu-Natal,Google Display,Lapsed,1,1469.67,453,0.9891399868871922,Critical
CUST00165,KwaZulu-Natal,Organic,Lapsed,9,7575.37,495,0.9890779662153599,Critical
CUST06369,Limpopo,Google Display,High Value,14,14842.51,718,0.9888054328634762,Critical
CUST01873,Western Cape,Meta Instagram,High Value,16,19486.43,247,0.988521671910976,Critical
CUST04254,Gauteng,Meta Facebook,Lapsed,12,10448.84,151,0.9884684726740565,Critical
CUST05771,Gauteng,Google Search,Lapsed,7,10457.3,262,0.9879148909258045,Critical
CUST03923,Limpopo,Google Search,Lapsed,15,11614.68,634,0.987824387576827,Critical
CUST05893,Gauteng,Google Search,Lapsed,3,1491.35,256,0.9877069601767201,Critical
CUST00780,Gauteng,Meta Instagram,Lapsed,2,1667.99,186,0.9875187495527323,Critical
CUST02018,Gauteng,Google Search,Lapsed,4,2565.4,462,0.9873338618793838,Critical
CUST07548,Eastern Cape,Google Search,Lapsed,3,4389.58,632,0.9872516899328866,Critical
