date,store,product,units_sold,unit_price_zar,discount_pct,revenue_zar,province,is_promo_period
2024-07-20,Sandton City,Formal Shoes,26.0,1519.2,20.0,39499.2,Gauteng,1
2024-07-20,Sandton City,Socks Bundle,78.0,159.2,20.0,12417.6,Gauteng,1
2024-07-20,Menlyn Park,Kids Shoes,118.0,519.2,20.0,61265.6,Gauteng,1
2024-07-20,Menlyn Park,Formal Shoes,77.0,1519.2,20.0,116978.4,Gauteng,1
2024-07-20,Menlyn Park,Casual Sneakers,104.0,719.2,20.0,74796.8,Gauteng,1
2024-07-20,Menlyn Park,Socks Bundle,66.0,159.2,20.0,10507.2,Gauteng,1
2024-07-20,Menlyn Park,Work Boots,166.0,1039.2,20.0,172507.2,Gauteng,1
2024-07-20,Menlyn Park,Running Shoes,24.0,1199.2,20.0,28780.8,Gauteng,1
2024-07-20,Gateway Durban,Sandals,111.0,399.2,20.0,44311.2,KwaZulu-Natal,1
2024-07-20,Gateway Durban,Formal Shoes,120.0,1519.2,20.0,182304.0,KwaZulu-Natal,1
2024-07-20,Gateway Durban,Running Shoes,37.0,1199.2,20.0,44370.4,KwaZulu-Natal,1
2024-07-20,Canal Walk CT,Running Shoes,33.0,1199.2,20.0,39573.6,Western Cape,1
2024-07-20,Canal Walk CT,Formal Shoes,121.0,1519.2,20.0,183823.2,Western Cape,1
2024-07-20,Canal Walk CT,Sandals,90.0,399.2,20.0,35928.0,Western Cape,1
2024-07-20,Eastgate JHB,Sports Bag,105.0,639.2,20.0,67116.0,Gauteng,1
2024-07-20,Eastgate JHB,Socks Bundle,90.0,159.2,20.0,14328.0,Gauteng,1
2024-07-20,Eastgate JHB,Work Boots,79.0,1039.2,20.0,82096.8,Gauteng,1
2024-07-20,Online Store,Casual Sneakers,109.0,719.2,20.0,78392.8,Online,1
2024-07-20,Online Store,Sandals,215.0,399.2,20.0,85828.0,Online,1
2024-07-20,Online Store,Socks Bundle,63.0,159.2,20.0,10029.6,Online,1
2024-07-20,Online Store,Formal Shoes,110.0,1519.2,20.0,167112.0,Online,1
2024-07-20,Online Store,Kids Shoes,53.0,519.2,20.0,27517.6,Online,1
2024-07-21,Fourways Mall,Sports Bag,131.0,639.2,20.0,83735.2,Gauteng,1
2024-07-21,Fourways Mall,Running Shoes,88.0,1199.2,20.0,105529.6,Gauteng,1
2024-07-21,Fourways Mall,Sandals,81.0,399.2,20.0,32335.2,Gauteng,1
2024-07-21,Fourways Mall,Work Boots,73.0,1039.2,20.0,75861.6,Gauteng,1
2024-07-21,Sandton City,Socks Bundle,134.0,159.2,20.0,21332.8,Gauteng,1
2024-07-21,Sandton City,Casual Sneakers,121.0,719.2,20.0,87023.2,Gauteng,1
2024-07-21,Sandton City,Formal Shoes,49.0,1519.2,20.0,74440.8,Gauteng,1
2024-07-21,Menlyn Park,Sports Bag,113.0,639.2,20.0,72229.6,Gauteng,1
2024-07-21,Menlyn Park,Casual Sneakers,113.0,719.2,20.0,81269.6,Gauteng,1
2024-07-21,Menlyn Park,Formal Shoes,116.0,1519.2,20.0,176227.2,Gauteng,1
2024-07-21,Menlyn Park,Running Shoes,77.0,1199.2,20.0,92338.4,Gauteng,1
2024-07-21,Gateway Durban,Kids Shoes,33.0,519.2,20.0,17133.6,KwaZulu-Natal,1
2024-07-21,Gateway Durban,Sports Bag,59.0,639.2,20.0,37712.8,KwaZulu-Natal,1
2024-07-21,Gateway Durban,Formal Shoes,89.0,1519.2,20.0,135208.8,KwaZulu-Natal,1
2024-07-21,Canal Walk CT,Work Boots,97.0,1039.2,20.0,100802.4,Western Cape,1
2024-07-21,Canal Walk CT,Running Shoes,132.0,1199.2,20.0,158294.4,Western Cape,1
2024-07-21,Canal Walk CT,Socks Bundle,117.0,159.2,20.0,18626.4,Western Cape,1
2024-07-21,Canal Walk CT,Kids Shoes,109.0,519.2,20.0,56592.8,Western Cape,1
2024-07-21,Canal Walk CT,Formal Shoes,155.0,1519.2,20.0,235476.0,Western Cape,1
2024-07-21,Eastgate JHB,Formal Shoes,19.0,1519.2,20.0,28864.8,Gauteng,1
2024-07-21,Eastgate JHB,Work Boots,116.0,1039.2,20.0,120547.2,Gauteng,1
2024-07-21,Eastgate JHB,Socks Bundle,23.0,159.2,20.0,3661.6,Gauteng,1
2024-07-21,Online Store,Kids Shoes,85.0,519.2,20.0,44132.0,Online,1
2024-07-21,Online Store,Sandals,29.0,399.2,20.0,11576.8,Online,1
2024-07-21,Online Store,Socks Bundle,11.0,159.2,20.0,1751.2,Online,1
2024-07-21,Online Store,Formal Shoes,243.0,1519.2,20.0,369165.6,Online,1
2024-07-21,Online Store,Work Boots,243.0,1039.2,20.0,252525.6,Online,1
2024-07-22,Fourways Mall,Running Shoes,29.0,1199.2,20.0,34776.8,Gauteng,1
2024-07-22,Fourways Mall,Sandals,55.0,399.2,20.0,21956.0,Gauteng,1
2024-07-22,Fourways Mall,Formal Shoes,51.0,1519.2,20.0,77479.2,Gauteng,1
2024-07-22,Fourways Mall,Casual Sneakers,44.0,719.2,20.0,31644.8,Gauteng,1
2024-07-22,Fourways Mall,Work Boots,75.0,1039.2,20.0,77940.0,Gauteng,1
2024-07-22,Sandton City,Kids Shoes,129.0,519.2,20.0,66976.8,Gauteng,1
2024-07-22,Sandton City,Socks Bundle,90.0,159.2,20.0,14328.0,Gauteng,1
2024-07-22,Sandton City,Casual Sneakers,170.0,719.2,20.0,122264.0,Gauteng,1
2024-07-22,Sandton City,Sports Bag,103.0,639.2,20.0,65837.6,Gauteng,1
2024-07-22,Sandton City,Work Boots,80.0,1039.2,20.0,83136.0,Gauteng,1
2024-07-22,Menlyn Park,Casual Sneakers,30.0,719.2,20.0,21576.0,Gauteng,1
2024-07-22,Menlyn Park,Socks Bundle,58.0,159.2,20.0,9233.6,Gauteng,1
2024-07-22,Menlyn Park,Kids Shoes,31.0,519.2,20.0,16095.2,Gauteng,1
2024-07-22,Menlyn Park,Sandals,138.0,399.2,20.0,55089.6,Gauteng,1
2024-07-22,Menlyn Park,Running Shoes,37.0,1199.2,20.0,44370.4,Gauteng,1
2024-07-22,Menlyn Park,Formal Shoes,161.0,1519.2,20.0,244591.2,Gauteng,1
2024-07-22,Gateway Durban,Formal Shoes,62.0,1519.2,20.0,94190.4,KwaZulu-Natal,1
2024-07-22,Gateway Durban,Sandals,148.0,399.2,20.0,59081.6,KwaZulu-Natal,1
2024-07-22,Gateway Durban,Casual Sneakers,128.0,719.2,20.0,92057.6,KwaZulu-Natal,1
2024-07-22,Gateway Durban,Work Boots,99.0,1039.2,20.0,102880.8,KwaZulu-Natal,1
2024-07-22,Canal Walk CT,Formal Shoes,0.0,1519.2,20.0,0.0,Western Cape,1
2024-07-22,Canal Walk CT,Running Shoes,45.0,1199.2,20.0,53964.0,Western Cape,1
2024-07-22,Canal Walk CT,Sandals,15.0,399.2,20.0,5988.0,Western Cape,1
2024-07-22,Canal Walk CT,Socks Bundle,95.0,159.2,20.0,15124.0,Western Cape,1
2024-07-22,Canal Walk CT,Kids Shoes,133.0,519.2,20.0,69053.6,Western Cape,1
2024-07-22,Canal Walk CT,Sports Bag,27.0,639.2,20.0,17258.4,Western Cape,1
2024-07-22,Eastgate JHB,Casual Sneakers,125.0,719.2,20.0,89900.0,Gauteng,1
2024-07-22,Eastgate JHB,Sandals,55.0,399.2,20.0,21956.0,Gauteng,1
2024-07-22,Eastgate JHB,Socks Bundle,129.0,159.2,20.0,20536.8,Gauteng,1
2024-07-22,Online Store,Work Boots,35.0,1039.2,20.0,36372.0,Online,1
2024-07-22,Online Store,Running Shoes,241.0,1199.2,20.0,289007.2,Online,1
2024-07-22,Online Store,Sandals,298.0,399.2,20.0,118961.6,Online,1
2024-07-22,Online Store,Kids Shoes,150.0,519.2,20.0,77880.0,Online,1
2024-07-22,Online Store,Formal Shoes,168.0,1519.2,20.0,255225.6,Online,1
2024-07-23,Fourways Mall,Running Shoes,53.0,1199.2,20.0,63557.6,Gauteng,1
2024-07-23,Fourways Mall,Socks Bundle,17.0,159.2,20.0,2706.4,Gauteng,1
2024-07-23,Fourways Mall,Formal Shoes,146.0,1519.2,20.0,221803.2,Gauteng,1
2024-07-23,Sandton City,Sandals,114.0,399.2,20.0,45508.8,Gauteng,1
2024-07-23,Sandton City,Socks Bundle,77.0,159.2,20.0,12258.4,Gauteng,1
2024-07-23,Sandton City,Formal Shoes,79.0,1519.2,20.0,120016.8,Gauteng,1
2024-07-23,Sandton City,Sports Bag,80.0,639.2,20.0,51136.0,Gauteng,1
2024-07-23,Menlyn Park,Sports Bag,63.0,639.2,20.0,40269.6,Gauteng,1
2024-07-23,Menlyn Park,Running Shoes,146.0,1199.2,20.0,175083.2,Gauteng,1
2024-07-23,Menlyn Park,Kids Shoes,60.0,519.2,20.0,31152.0,Gauteng,1
2024-07-23,Menlyn Park,Formal Shoes,97.0,1519.2,20.0,147362.4,Gauteng,1
2024-07-23,Gateway Durban,Socks Bundle,41.0,159.2,20.0,6527.2,KwaZulu-Natal,1
2024-07-23,Gateway Durban,Sports Bag,,639.2,20.0,34516.8,KwaZulu-Natal,1
2024-07-23,Gateway Durban,Running Shoes,101.0,1199.2,20.0,121119.2,KwaZulu-Natal,1
2024-07-23,Gateway Durban,Formal Shoes,72.0,1519.2,20.0,109382.4,KwaZulu-Natal,1
2024-07-23,Canal Walk CT,Formal Shoes,49.0,1519.2,20.0,74440.8,Western Cape,1
2024-07-23,Canal Walk CT,Casual Sneakers,52.0,719.2,20.0,37398.4,Western Cape,1
2024-07-23,Canal Walk CT,Sandals,38.0,399.2,20.0,15169.6,Western Cape,1
2024-07-23,Canal Walk CT,Socks Bundle,90.0,159.2,20.0,14328.0,Western Cape,1
2024-07-23,Canal Walk CT,Kids Shoes,58.0,519.2,20.0,30113.6,Western Cape,1
2024-07-23,Eastgate JHB,Kids Shoes,59.0,519.2,20.0,30632.8,Gauteng,1
2024-07-23,Eastgate JHB,Sandals,109.0,399.2,20.0,43512.8,Gauteng,1
2024-07-23,Eastgate JHB,Running Shoes,27.0,1199.2,20.0,32378.4,Gauteng,1
2024-07-23,Online Store,Work Boots,98.0,1039.2,20.0,101841.6,Online,1
2024-07-23,Online Store,Formal Shoes,271.0,1519.2,20.0,411703.2,Online,1
2024-07-23,Online Store,Running Shoes,276.0,1199.2,20.0,330979.2,Online,1
2024-07-24,Fourways Mall,Socks Bundle,153.0,159.2,20.0,24357.6,Gauteng,1
2024-07-24,Fourways Mall,Running Shoes,154.0,1199.2,20.0,184676.8,Gauteng,1
2024-07-24,Fourways Mall,Work Boots,14.0,1039.2,20.0,14548.8,Gauteng,1
2024-07-24,Fourways Mall,Casual Sneakers,169.0,719.2,20.0,121544.8,Gauteng,1
2024-07-24,Fourways Mall,Kids Shoes,96.0,519.2,20.0,49843.2,Gauteng,1
2024-07-24,Sandton City,Kids Shoes,94.0,519.2,20.0,48804.8,Gauteng,1
2024-07-24,Sandton City,Sports Bag,153.0,639.2,20.0,97797.6,Gauteng,1
2024-07-24,Sandton City,Sandals,145.0,399.2,20.0,57884.0,Gauteng,1
2024-07-24,Menlyn Park,Running Shoes,175.0,1199.2,20.0,209860.0,Gauteng,1
2024-07-24,Menlyn Park,Sports Bag,162.0,639.2,20.0,103550.4,Gauteng,1
2024-07-24,Menlyn Park,Kids Shoes,103.0,519.2,20.0,53477.6,Gauteng,1
2024-07-24,Gateway Durban,Formal Shoes,46.0,1519.2,20.0,69883.2,KwaZulu-Natal,1
2024-07-24,Gateway Durban,Sandals,120.0,399.2,20.0,47904.0,KwaZulu-Natal,1
2024-07-24,Gateway Durban,Sports Bag,79.0,639.2,20.0,-50496.8,KwaZulu-Natal,1
2024-07-24,Gateway Durban,Casual Sneakers,107.0,719.2,20.0,76954.4,KwaZulu-Natal,1
2024-07-24,Gateway Durban,Kids Shoes,92.0,519.2,20.0,47766.4,KwaZulu-Natal,1
2024-07-24,Gateway Durban,Work Boots,118.0,1039.2,20.0,122625.6,KwaZulu-Natal,1
2024-07-24,Canal Walk CT,Running Shoes,140.0,1199.2,20.0,167888.0,Western Cape,1
2024-07-24,Canal Walk CT,Formal Shoes,136.0,1519.2,20.0,206611.2,Western Cape,1
2024-07-24,Canal Walk CT,Sports Bag,,639.2,20.0,60084.8,Western Cape,1
2024-07-24,Canal Walk CT,Sandals,58.0,399.2,20.0,23153.6,Western Cape,1
2024-07-24,Canal Walk CT,Socks Bundle,120.0,159.2,20.0,19104.0,Western Cape,1
2024-07-24,Eastgate JHB,Kids Shoes,119.0,519.2,20.0,61784.8,Gauteng,1
2024-07-24,Eastgate JHB,Sandals,29.0,399.2,20.0,11576.8,Gauteng,1
2024-07-24,Eastgate JHB,Formal Shoes,160.0,1519.2,20.0,243072.0,Gauteng,1
2024-07-24,Eastgate JHB,Sports Bag,120.0,639.2,20.0,76704.0,Gauteng,1
2024-07-24,Online Store,Running Shoes,80.0,1199.2,20.0,95936.0,Online,1
2024-07-24,Online Store,Casual Sneakers,206.0,719.2,20.0,148155.2,Online,1
2024-07-24,Online Store,Socks Bundle,122.0,159.2,20.0,19422.4,Online,1
2024-07-24,Online Store,Formal Shoes,134.0,1519.2,20.0,203572.8,Online,1
2024-07-24,Online Store,Work Boots,262.0,1039.2,20.0,272270.4,Online,1
2024-07-25,Fourways Mall,Work Boots,144.0,1039.2,20.0,149644.8,Gauteng,1
2024-07-25,Fourways Mall,Sandals,114.0,399.2,20.0,45508.8,Gauteng,1
2024-07-25,Fourways Mall,Formal Shoes,48.0,1519.2,20.0,72921.6,Gauteng,1
2024-07-25,Fourways Mall,Casual Sneakers,95.0,719.2,20.0,68324.0,Gauteng,1
2024-07-25,Fourways Mall,Socks Bundle,82.0,159.2,20.0,13054.4,Gauteng,1
2024-07-25,Sandton City,Sandals,65.0,399.2,20.0,25948.0,Gauteng,1
2024-07-25,Sandton City,Work Boots,17.0,1039.2,20.0,17666.4,Gauteng,1
2024-07-25,Sandton City,Socks Bundle,150.0,159.2,20.0,23880.0,Gauteng,1
2024-07-25,Menlyn Park,Kids Shoes,111.0,519.2,20.0,57631.2,Gauteng,1
2024-07-25,Menlyn Park,Running Shoes,142.0,1199.2,20.0,170286.4,Gauteng,1
2024-07-25,Menlyn Park,Sports Bag,97.0,639.2,20.0,62002.4,Gauteng,1
2024-07-25,Menlyn Park,Formal Shoes,0.0,1519.2,20.0,0.0,Gauteng,1
2024-07-25,Menlyn Park,Casual Sneakers,22.0,719.2,20.0,15822.4,Gauteng,1
2024-07-25,Gateway Durban,Sandals,62.0,399.2,20.0,24750.4,KwaZulu-Natal,1
2024-07-25,Gateway Durban,Work Boots,77.0,1039.2,20.0,80018.4,KwaZulu-Natal,1
2024-07-25,Gateway Durban,Running Shoes,38.0,1199.2,20.0,45569.6,KwaZulu-Natal,1
2024-07-25,Gateway Durban,Kids Shoes,158.0,519.2,20.0,82033.6,KwaZulu-Natal,1
2024-07-25,Gateway Durban,Casual Sneakers,98.0,719.2,20.0,70481.6,KwaZulu-Natal,1
2024-07-25,Canal Walk CT,Sports Bag,161.0,639.2,20.0,102911.2,Western Cape,1
2024-07-25,Canal Walk CT,Sandals,43.0,399.2,20.0,17165.6,Western Cape,1
2024-07-25,Canal Walk CT,Socks Bundle,44.0,159.2,20.0,7004.8,Western Cape,1
2024-07-25,Eastgate JHB,Sandals,111.0,399.2,20.0,44311.2,Gauteng,1
2024-07-25,Eastgate JHB,Casual Sneakers,64.0,719.2,20.0,46028.8,Gauteng,1
2024-07-25,Eastgate JHB,Kids Shoes,138.0,519.2,20.0,71649.6,Gauteng,1
2024-07-25,Eastgate JHB,Running Shoes,150.0,1199.2,20.0,179880.0,Gauteng,1
2024-07-25,Eastgate JHB,Socks Bundle,72.0,159.2,20.0,11462.4,Gauteng,1
2024-07-25,Online Store,Work Boots,275.0,1039.2,20.0,285780.0,Online,1
2024-07-25,Online Store,Casual Sneakers,25.0,719.2,20.0,17980.0,Online,1
2024-07-25,Online Store,Running Shoes,64.0,1199.2,20.0,76748.8,Online,1
2024-07-25,Online Store,Formal Shoes,290.0,1519.2,20.0,440568.0,Online,1
2024-07-26,Fourways Mall,Casual Sneakers,111.0,719.2,20.0,79831.2,Gauteng,1
2024-07-26,Fourways Mall,Socks Bundle,138.0,159.2,20.0,21969.6,Gauteng,1
2024-07-26,Fourways Mall,Kids Shoes,10.0,519.2,20.0,5192.0,Gauteng,1
2024-07-26,Fourways Mall,Sports Bag,139.0,639.2,20.0,88848.8,Gauteng,1
2024-07-26,Fourways Mall,Formal Shoes,72.0,1519.2,20.0,109382.4,Gauteng,1
2024-07-26,Sandton City,Running Shoes,45.0,1199.2,20.0,53964.0,Gauteng,1
2024-07-26,Sandton City,Casual Sneakers,28.0,719.2,20.0,20137.6,Gauteng,1
2024-07-26,Sandton City,Socks Bundle,46.0,159.2,20.0,7323.2,Gauteng,1
2024-07-26,Menlyn Park,Socks Bundle,30.0,159.2,20.0,4776.0,Gauteng,1
2024-07-26,Menlyn Park,Kids Shoes,75.0,519.2,20.0,38940.0,Gauteng,1
2024-07-26,Menlyn Park,Formal Shoes,65.0,1519.2,20.0,98748.0,Gauteng,1
2024-07-26,Menlyn Park,Casual Sneakers,38.0,719.2,20.0,27329.6,Gauteng,1
2024-07-26,Gateway Durban,Kids Shoes,86.0,519.2,20.0,44651.2,KwaZulu-Natal,1
2024-07-26,Gateway Durban,Running Shoes,14.0,1199.2,20.0,16788.8,KwaZulu-Natal,1
2024-07-26,Gateway Durban,Socks Bundle,137.0,159.2,20.0,21810.4,KwaZulu-Natal,1
2024-07-26,Gateway Durban,Sports Bag,181.0,639.2,20.0,115695.2,KwaZulu-Natal,1
2024-07-26,Canal Walk CT,Socks Bundle,,159.2,20.0,29611.2,Western Cape,1
2024-07-26,Canal Walk CT,Sports Bag,135.0,639.2,20.0,86292.0,Western Cape,1
2024-07-26,Canal Walk CT,Formal Shoes,7.0,1519.2,20.0,10634.4,Western Cape,1
2024-07-26,Canal Walk CT,Kids Shoes,87.0,519.2,20.0,45170.4,Western Cape,1
2024-07-26,Canal Walk CT,Work Boots,36.0,1039.2,20.0,37411.2,Western Cape,1
2024-07-26,Eastgate JHB,Formal Shoes,140.0,1519.2,20.0,212688.0,Gauteng,1
2024-07-26,Eastgate JHB,Kids Shoes,89.0,519.2,20.0,46208.8,Gauteng,1
2024-07-26,Eastgate JHB,Sports Bag,6.0,639.2,20.0,3835.2,Gauteng,1
2024-07-26,Eastgate JHB,Casual Sneakers,125.0,719.2,20.0,89900.0,Gauteng,1
2024-07-26,Online Store,Casual Sneakers,286.0,719.2,20.0,205691.2,Online,1
2024-07-26,Online Store,Socks Bundle,320.0,159.2,20.0,50944.0,Online,1
2024-07-26,Online Store,Formal Shoes,89.0,1519.2,20.0,135208.8,Online,1
2024-07-26,Online Store,Work Boots,165.0,1039.2,20.0,171468.0,Online,1
2024-07-27,Fourways Mall,Running Shoes,60.0,1199.2,20.0,71952.0,Gauteng,1
2024-07-27,Fourways Mall,Socks Bundle,2.0,159.2,20.0,318.4,Gauteng,1
2024-07-27,Fourways Mall,Sandals,22.0,399.2,20.0,8782.4,Gauteng,1
2024-07-27,Fourways Mall,Formal Shoes,86.0,1519.2,20.0,130651.2,Gauteng,1
2024-07-27,Fourways Mall,Casual Sneakers,90.0,719.2,20.0,64728.0,Gauteng,1
2024-07-27,Fourways Mall,Sports Bag,60.0,639.2,20.0,38352.0,Gauteng,1
2024-07-27,Sandton City,Work Boots,50.0,1039.2,20.0,51960.0,Gauteng,1
2024-07-27,Sandton City,Kids Shoes,84.0,519.2,20.0,43612.8,Gauteng,1
2024-07-27,Sandton City,Casual Sneakers,57.0,719.2,20.0,40994.4,Gauteng,1
2024-07-27,Menlyn Park,Kids Shoes,79.0,519.2,20.0,41016.8,Gauteng,1
2024-07-27,Menlyn Park,Work Boots,2.0,1039.2,20.0,2078.4,Gauteng,1
2024-07-27,Menlyn Park,Formal Shoes,159.0,1519.2,20.0,241552.8,Gauteng,1
2024-07-27,Menlyn Park,Socks Bundle,153.0,159.2,20.0,24357.6,Gauteng,1
2024-07-27,Menlyn Park,Casual Sneakers,110.0,719.2,20.0,79112.0,Gauteng,1
2024-07-27,Menlyn Park,Sandals,137.0,399.2,20.0,54690.4,Gauteng,1
2024-07-27,Gateway Durban,Work Boots,13.0,1039.2,20.0,13509.6,KwaZulu-Natal,1
2024-07-27,Gateway Durban,Sports Bag,56.0,639.2,20.0,35795.2,KwaZulu-Natal,1
2024-07-27,Gateway Durban,Kids Shoes,117.0,519.2,20.0,60746.4,KwaZulu-Natal,1
2024-07-27,Gateway Durban,Socks Bundle,142.0,159.2,20.0,22606.4,KwaZulu-Natal,1
2024-07-27,Gateway Durban,Casual Sneakers,110.0,719.2,20.0,79112.0,KwaZulu-Natal,1
2024-07-27,Gateway Durban,Formal Shoes,75.0,1519.2,20.0,113940.0,KwaZulu-Natal,1
2024-07-27,Canal Walk CT,Sandals,32.0,399.2,20.0,12774.4,Western Cape,1
2024-07-27,Canal Walk CT,Running Shoes,0.0,1199.2,20.0,0.0,Western Cape,1
2024-07-27,Canal Walk CT,Sports Bag,49.0,639.2,20.0,31320.8,Western Cape,1
2024-07-27,Canal Walk CT,Formal Shoes,42.0,1519.2,20.0,63806.4,Western Cape,1
2024-07-27,Eastgate JHB,Kids Shoes,22.0,519.2,20.0,11422.4,Gauteng,1
2024-07-27,Eastgate JHB,Formal Shoes,100.0,1519.2,20.0,151920.0,Gauteng,1
2024-07-27,Eastgate JHB,Sports Bag,158.0,639.2,20.0,100993.6,Gauteng,1
2024-07-27,Eastgate JHB,Socks Bundle,87.0,159.2,20.0,13850.4,Gauteng,1
2024-07-27,Eastgate JHB,Work Boots,107.0,1039.2,20.0,111194.4,Gauteng,1
2024-07-27,Online Store,Socks Bundle,158.0,159.2,20.0,25153.6,Online,1
2024-07-27,Online Store,Running Shoes,243.0,1199.2,20.0,291405.6,Online,1
2024-07-27,Online Store,Sports Bag,74.0,639.2,20.0,47300.8,Online,1
2024-07-27,Online Store,Formal Shoes,195.0,1519.2,20.0,296244.0,Online,1
2024-07-27,Online Store,Casual Sneakers,166.0,719.2,20.0,119387.2,Online,1
2024-07-28,Fourways Mall,Kids Shoes,103.0,519.2,20.0,53477.6,Gauteng,1
2024-07-28,Fourways Mall,Work Boots,71.0,1039.2,20.0,73783.2,Gauteng,1
2024-07-28,Fourways Mall,Running Shoes,150.0,1199.2,20.0,179880.0,Gauteng,1
2024-07-28,Fourways Mall,Sandals,32.0,399.2,20.0,12774.4,Gauteng,1
2024-07-28,Fourways Mall,Socks Bundle,61.0,159.2,20.0,9711.2,Gauteng,1
2024-07-28,Fourways Mall,Sports Bag,148.0,639.2,20.0,94601.6,Gauteng,1
2024-07-28,Sandton City,Running Shoes,154.0,1199.2,20.0,184676.8,Gauteng,1
2024-07-28,Sandton City,Sports Bag,75.0,639.2,20.0,47940.0,Gauteng,1
2024-07-28,Sandton City,Kids Shoes,12.0,519.2,20.0,6230.4,Gauteng,1
2024-07-28,Menlyn Park,Sandals,61.0,399.2,20.0,24351.2,Gauteng,1
2024-07-28,Menlyn Park,Formal Shoes,18.0,1519.2,20.0,27345.6,Gauteng,1
2024-07-28,Menlyn Park,Running Shoes,146.0,1199.2,20.0,175083.2,Gauteng,1
2024-07-28,Gateway Durban,Sports Bag,148.0,639.2,20.0,94601.6,KwaZulu-Natal,1
2024-07-28,Gateway Durban,Casual Sneakers,80.0,719.2,20.0,57536.0,KwaZulu-Natal,1
2024-07-28,Gateway Durban,Formal Shoes,20.0,1519.2,20.0,30384.0,KwaZulu-Natal,1
2024-07-28,Canal Walk CT,Kids Shoes,30.0,519.2,20.0,15576.0,Western Cape,1
2024-07-28,Canal Walk CT,Running Shoes,45.0,1199.2,20.0,53964.0,Western Cape,1
2024-07-28,Canal Walk CT,Casual Sneakers,58.0,719.2,20.0,41713.6,Western Cape,1
2024-07-28,Canal Walk CT,Sandals,30.0,399.2,20.0,11976.0,Western Cape,1
2024-07-28,Canal Walk CT,Formal Shoes,52.0,1519.2,20.0,78998.4,Western Cape,1
2024-07-28,Canal Walk CT,Sports Bag,26.0,639.2,20.0,16619.2,Western Cape,1
2024-07-28,Eastgate JHB,Sandals,122.0,399.2,20.0,48702.4,Gauteng,1
2024-07-28,Eastgate JHB,Running Shoes,21.0,1199.2,20.0,25183.2,Gauteng,1
2024-07-28,Eastgate JHB,Kids Shoes,131.0,519.2,20.0,68015.2,Gauteng,1
2024-07-28,Eastgate JHB,Socks Bundle,36.0,159.2,20.0,5731.2,Gauteng,1
2024-07-28,Online Store,Sports Bag,78.0,639.2,20.0,49857.6,Online,1
2024-07-28,Online Store,Kids Shoes,97.0,519.2,20.0,50362.4,Online,1
2024-07-28,Online Store,Casual Sneakers,83.0,719.2,20.0,59693.6,Online,1
2024-07-28,Online Store,Running Shoes,37.0,1199.2,20.0,44370.4,Online,1
2024-07-29,Fourways Mall,Socks Bundle,127.0,159.2,20.0,20218.4,Gauteng,1
2024-07-29,Fourways Mall,Work Boots,144.0,1039.2,20.0,149644.8,Gauteng,1
2024-07-29,Fourways Mall,Formal Shoes,58.0,1519.2,20.0,88113.6,Gauteng,1
2024-07-29,Fourways Mall,Casual Sneakers,135.0,719.2,20.0,97092.0,Gauteng,1
2024-07-29,Sandton City,Work Boots,165.0,1039.2,20.0,171468.0,Gauteng,1
2024-07-29,Sandton City,Casual Sneakers,31.0,719.2,20.0,22295.2,Gauteng,1
2024-07-29,Sandton City,Kids Shoes,88.0,519.2,20.0,45689.6,Gauteng,1
2024-07-29,Sandton City,Formal Shoes,14.0,1519.2,20.0,21268.8,Gauteng,1
2024-07-29,Menlyn Park,Sports Bag,115.0,639.2,20.0,73508.0,Gauteng,1
2024-07-29,Menlyn Park,Sandals,51.0,399.2,20.0,20359.2,Gauteng,1
2024-07-29,Menlyn Park,Casual Sneakers,36.0,719.2,20.0,25891.2,Gauteng,1
2024-07-29,Gateway Durban,Work Boots,42.0,1039.2,20.0,43646.4,KwaZulu-Natal,1
2024-07-29,Gateway Durban,Socks Bundle,46.0,159.2,20.0,7323.2,KwaZulu-Natal,1
2024-07-29,Gateway Durban,Casual Sneakers,132.0,719.2,20.0,94934.4,KwaZulu-Natal,1
2024-07-29,Gateway Durban,Formal Shoes,92.0,1519.2,20.0,139766.4,KwaZulu-Natal,1
2024-07-29,Gateway Durban,Sandals,26.0,399.2,20.0,10379.2,KwaZulu-Natal,1
2024-07-29,Gateway Durban,Sports Bag,113.0,639.2,20.0,72229.6,KwaZulu-Natal,1
2024-07-29,Canal Walk CT,Socks Bundle,24.0,159.2,20.0,3820.8,Western Cape,1
2024-07-29,Canal Walk CT,Work Boots,76.0,1039.2,20.0,78979.2,Western Cape,1
2024-07-29,Canal Walk CT,Casual Sneakers,99.0,719.2,20.0,71200.8,Western Cape,1
2024-07-29,Eastgate JHB,Socks Bundle,75.0,159.2,20.0,11940.0,Gauteng,1
2024-07-29,Eastgate JHB,Running Shoes,57.0,1199.2,20.0,68354.4,Gauteng,1
2024-07-29,Eastgate JHB,Work Boots,131.0,1039.2,20.0,136135.2,Gauteng,1
2024-07-29,Eastgate JHB,Casual Sneakers,113.0,719.2,20.0,81269.6,Gauteng,1
2024-07-29,Eastgate JHB,Sandals,50.0,399.2,20.0,19960.0,Gauteng,1
2024-07-29,Online Store,Socks Bundle,46.0,159.2,20.0,7323.2,Online,1
2024-07-29,Online Store,Kids Shoes,185.0,519.2,20.0,96052.0,Online,1
2024-07-29,Online Store,Sandals,198.0,399.2,20.0,79041.6,Online,1
2024-07-29,Online Store,Running Shoes,89.0,1199.2,20.0,106728.8,Online,1
2024-07-29,Online Store,Casual Sneakers,242.0,719.2,20.0,174046.4,Online,1
