date,channel,campaign,impressions,clicks,spend_zar,conversions,revenue_zar,ctr_pct,cpc_zar,conversion_rate_pct,roas,is_weekend,is_promo_period
2024-05-14,Google Display,Brand Awareness Q1,23177,364,619.92,7,8959.54,1.573,1.7,2.003,14.45,0,0
2024-05-14,Meta Facebook,Brand Awareness Q1,13706,413,1473.84,13,21450.41,3.016,3.57,3.318,14.55,0,0
2024-05-14,Meta Facebook,Back to School,35286,652,1600.34,36,38839.26,1.849,2.45,5.622,24.27,0,0
2024-05-14,Meta Instagram,Back to School,29967,1231,4141.15,94,111327.68,4.109,3.36,7.67,26.88,0,0
2024-05-14,Meta Instagram,Promo - Summer Sale,9593,184,676.87,6,6114.89,1.928,3.68,3.71,9.03,0,0
2024-05-14,Meta Instagram,Valentine Promo,15119,286,827.4,7,5208.1,1.897,2.89,2.621,6.29,0,0
2024-05-14,Meta Instagram,Loyalty Programme,6779,197,672.54,3,2289.89,2.911,3.41,1.831,3.4,0,0
2024-05-14,Email,Back to School,10268,2031,0.0,154,140264.9,19.785,0.0,7.586,0.0,0,0
2024-05-14,Email,Loyalty Programme,33458,7422,703.21,434,497645.51,22.183,0.09,5.86,707.68,0,0
2024-05-14,Email,New Product Launch,7766,1553,0.0,75,41806.05,20.0,0.0,4.873,0.0,0,0
2024-05-14,Organic,Promo - Summer Sale,39119,195,31.45,10,15915.47,0.5,0.16,5.367,506.06,0,0
2024-05-14,Organic,Retargeting - Cart Abandon,36545,182,0.0,10,12771.14,0.5,0.0,5.711,0.0,0,0
2024-05-14,Organic,Loyalty Programme,19268,96,0.06,4,5590.63,0.5,0.0,5.042,93177.17,0,0
2024-05-14,Organic,New Product Launch,6716,33,0.0,1,1003.78,0.5,0.0,5.372,0.0,0,0
2024-05-15,Google Search,End of Year Clearance,26396,1556,5877.11,89,103204.85,5.896,3.78,5.742,17.56,0,0
2024-05-15,Google Search,Black Friday Blitz,25031,1800,9734.17,128,80440.2,7.194,5.41,7.13,8.26,0,0
2024-05-15,Google Search,Brand Awareness Q1,17939,854,3459.29,6,8818.11,4.764,4.05,0.716,2.55,0,0
2024-05-15,Google Search,Valentine Promo,16889,834,4786.68,34,32333.0,4.941,5.74,4.19,6.75,0,0
2024-05-15,Google Display,End of Year Clearance,27637,359,831.67,17,29951.55,1.302,2.32,4.958,36.01,0,0
2024-05-15,Google Display,Valentine Promo,4846,64,108.05,2,1124.42,1.323,1.69,4.451,10.41,0,0
2024-05-15,Meta Facebook,Black Friday Blitz,9067,177,474.58,5,3899.71,1.96,2.68,2.897,8.22,0,0
2024-05-15,Meta Facebook,End of Year Clearance,3747,89,163.69,1,1543.88,2.384,1.84,1.414,9.43,0,0
2024-05-15,Meta Facebook,Back to School,6019,100,370.24,6,5594.78,1.667,3.7,6.49,15.11,0,0
2024-05-15,Meta Facebook,Valentine Promo,5642,109,362.59,2,2671.32,1.941,3.33,2.043,7.37,0,0
2024-05-15,Meta Instagram,Brand Awareness Q1,23135,511,1585.61,19,8054.69,2.211,3.1,3.891,5.08,0,0
2024-05-15,Meta Instagram,Loyalty Programme,35055,1265,3698.98,26,24618.84,3.611,2.92,2.112,6.66,0,0
2024-05-15,Email,Retargeting - Cart Abandon,35370,6243,0.0,562,465739.57,17.651,0.0,9.011,0.0,0,0
2024-05-15,Email,End of Year Clearance,22906,3863,4070.75,80,135529.51,16.868,1.05,2.077,33.29,0,0
2024-05-15,Email,Valentine Promo,21230,5193,3685.22,145,174517.67,24.462,0.71,2.81,47.36,0,0
2024-05-15,Email,Black Friday Blitz,34749,6549,0.0,329,468365.21,18.847,0.0,5.03,0.0,0,0
2024-05-15,Organic,Valentine Promo,34634,173,11.91,10,15081.54,0.5,0.07,5.828,1266.29,0,0
2024-05-15,Organic,Promo - Summer Sale,29688,148,0.0,8,12645.57,0.5,0.0,5.417,0.0,0,0
2024-05-16,Google Search,Back to School,32646,2138,9025.09,146,199877.74,6.55,4.22,6.854,22.15,0,0
2024-05-16,Google Search,Valentine Promo,18954,1092,5103.81,83,87202.33,5.763,4.67,7.683,17.09,0,0
2024-05-16,Google Search,Black Friday Blitz,7586,416,2399.55,30,46791.79,5.497,5.77,7.372,19.5,0,0
2024-05-16,Google Display,New Product Launch,6434,90,47.17,5,6920.88,1.405,0.52,6.573,146.72,0,0
2024-05-16,Google Display,Retargeting - Cart Abandon,35262,277,428.68,18,20742.97,0.786,1.55,6.747,48.39,0,0
2024-05-16,Google Display,Back to School,15729,267,271.71,16,5572.34,1.703,1.02,6.003,20.51,0,0
2024-05-16,Meta Facebook,Promo - Summer Sale,5544,78,168.25,2,3274.32,1.423,2.16,2.8,19.46,0,0
2024-05-16,Meta Facebook,Back to School,14235,309,902.31,10,17239.51,2.178,2.92,3.451,19.11,0,0
2024-05-16,Meta Facebook,Retargeting - Cart Abandon,7159,178,520.93,3,1833.44,2.494,2.93,2.124,3.52,0,0
2024-05-16,Meta Facebook,End of Year Clearance,9747,207,611.9,7,6961.72,2.132,2.96,3.863,11.38,0,0
2024-05-16,Meta Instagram,Back to School,34758,1074,2593.41,69,24354.69,3.091,2.41,6.435,9.39,0,0
2024-05-16,Meta Instagram,Valentine Promo,10677,340,1073.4,26,42893.27,3.188,3.16,7.934,39.96,0,0
2024-05-16,Meta Instagram,Promo - Summer Sale,34144,1278,4004.54,21,20416.4,3.744,3.13,1.718,5.1,0,0
2024-05-16,Email,Valentine Promo,15010,2630,0.0,210,213211.73,17.523,0.0,7.997,0.0,0,0
2024-05-16,Email,Brand Awareness Q1,4284,805,32.23,23,15268.89,18.793,0.04,2.906,473.75,0,0
2024-05-16,Email,New Product Launch,38591,4167,0.0,225,237739.55,10.8,0.0,5.404,0.0,0,0
2024-05-16,Email,Retargeting - Cart Abandon,30168,4677,1267.7,316,172910.11,15.506,0.27,6.773,136.4,0,0
2024-05-16,Organic,Back to School,12801,64,0.0,3,2494.25,0.5,0.0,6.168,0.0,0,0
2024-05-16,Organic,Brand Awareness Q1,8521,42,0.0,0,0.0,0.5,0.0,1.887,0.0,0,0
2024-05-17,Google Search,Promo - Summer Sale,36258,1864,8413.35,58,55404.19,5.142,4.51,3.163,6.59,0,0
2024-05-17,Google Search,Valentine Promo,34455,1650,8200.69,31,29491.62,4.789,4.97,1.883,3.6,0,0
2024-05-17,Google Display,Loyalty Programme,13039,206,200.47,16,7111.32,1.585,0.97,7.868,35.47,0,0
2024-05-17,Google Display,Back to School,16845,253,350.16,10,3339.83,1.505,1.38,4.051,9.54,0,0
2024-05-17,Google Display,Black Friday Blitz,10660,176,204.76,5,7630.83,1.654,1.16,3.242,37.27,0,0
2024-05-17,Meta Facebook,Brand Awareness Q1,7581,173,517.28,2,995.33,2.292,2.99,1.331,1.92,0,0
2024-05-17,Meta Facebook,Retargeting - Cart Abandon,34111,809,2385.2,33,53223.28,2.374,2.95,4.136,22.31,0,0
2024-05-17,Meta Facebook,New Product Launch,13531,259,801.18,16,21281.58,1.918,3.09,6.551,26.56,0,0
2024-05-17,Meta Instagram,Loyalty Programme,30186,911,2655.87,70,53304.8,3.02,2.92,7.791,20.07,0,0
2024-05-17,Meta Instagram,End of Year Clearance,2930,109,,3,4231.14,3.725,3.2,3.27,12.13,0,0
2024-05-17,Meta Instagram,New Product Launch,15362,561,1532.72,16,20391.47,3.654,2.73,2.944,13.3,0,0
2024-05-17,Meta Instagram,Back to School,9635,315,1030.26,18,17279.86,3.276,3.27,5.841,16.77,0,0
2024-05-17,Email,Black Friday Blitz,14112,2415,0.0,183,197417.31,17.12,0.0,7.615,0.0,0,0
2024-05-17,Email,New Product Launch,31505,6348,0.0,469,481133.89,20.149,0.0,7.394,0.0,0,0
2024-05-17,Email,Retargeting - Cart Abandon,4047,493,135.43,28,45767.34,12.188,0.27,5.696,337.94,0,0
2024-05-17,Email,Promo - Summer Sale,18195,2797,2136.26,219,241618.45,15.376,0.76,7.832,113.1,0,0
2024-05-17,Organic,Back to School,10129,50,20.74,1,1398.6,0.5,0.41,2.565,67.43,0,0
2024-05-17,Organic,New Product Launch,32549,162,68.96,11,15792.72,0.5,0.43,7.001,229.01,0,0
2024-05-17,Organic,Promo - Summer Sale,39116,195,0.0,7,5998.95,0.5,0.0,3.694,0.0,0,0
2024-05-18,Google Search,Retargeting - Cart Abandon,30618,1819,9761.65,53,52332.01,5.943,5.37,2.934,5.36,1,0
2024-05-18,Google Search,Loyalty Programme,33505,1279,7180.29,72,127434.38,3.819,5.61,5.659,17.75,1,0
2024-05-18,Google Search,Brand Awareness Q1,4261,291,1345.32,5,9016.45,6.835,4.62,1.775,6.7,1,0
2024-05-18,Google Display,Valentine Promo,49550,731,1258.81,32,48452.2,1.476,1.72,4.449,38.49,1,0
2024-05-18,Google Display,Brand Awareness Q1,28216,504,548.79,4,5859.46,1.789,1.09,0.824,10.68,1,0
2024-05-18,Google Display,Black Friday Blitz,33250,460,452.04,34,41020.22,1.386,0.98,7.499,90.74,1,0
2024-05-18,Google Display,New Product Launch,49666,586,900.9,30,39012.74,1.182,1.54,5.125,43.3,1,0
2024-05-18,Meta Facebook,End of Year Clearance,17215,461,983.38,32,22650.59,2.679,2.13,7.12,23.03,1,0
2024-05-18,Meta Facebook,Loyalty Programme,40876,1069,2742.91,12,10807.25,2.617,2.57,1.175,3.94,1,0
2024-05-18,Meta Facebook,Black Friday Blitz,19557,359,742.64,12,10295.59,1.837,2.07,3.343,13.86,1,0
2024-05-18,Meta Instagram,Promo - Summer Sale,41524,1389,3892.63,81,70748.92,3.345,2.8,5.864,18.18,1,0
2024-05-18,Meta Instagram,Back to School,20798,885,2701.19,38,42135.27,4.257,3.05,4.322,15.6,1,0
2024-05-18,Meta Instagram,Loyalty Programme,32488,700,2677.14,17,26485.92,2.157,3.82,2.525,9.89,1,0
2024-05-18,Email,Back to School,26001,4200,0.0,266,190129.3,16.156,0.0,6.357,0.0,1,0
2024-05-18,Email,New Product Launch,32034,8787,0.0,413,156585.89,27.433,0.0,4.71,0.0,1,0
2024-05-18,Organic,Back to School,16501,82,15.06,1,1486.06,0.5,0.18,1.784,98.68,1,0
2024-05-18,Organic,Loyalty Programme,40165,200,0.0,12,11187.51,0.5,0.0,6.343,0.0,1,0
2024-05-19,Google Search,Loyalty Programme,40367,3028,15163.16,193,137100.54,7.502,5.01,6.39,9.04,1,0
2024-05-19,Google Search,Promo - Summer Sale,16229,686,3590.16,12,15927.7,4.227,5.23,1.893,4.44,1,0
2024-05-19,Google Search,Retargeting - Cart Abandon,26708,1842,9218.95,215,316266.51,6.9,5.0,11.713,34.31,1,0
2024-05-19,Google Search,Back to School,6772,589,2203.05,36,39005.5,8.698,3.74,6.19,17.71,1,0
2024-05-19,Google Display,Promo - Summer Sale,48906,740,688.19,43,25637.03,1.513,0.93,5.837,37.25,1,0
2024-05-19,Google Display,Black Friday Blitz,42069,628,669.29,9,10432.28,1.495,1.07,1.506,15.59,1,0
2024-05-19,Meta Facebook,Brand Awareness Q1,41771,689,2032.87,21,36382.0,1.651,2.95,3.188,17.9,1,0
2024-05-19,Meta Facebook,Black Friday Blitz,51005,697,1752.36,39,65705.26,1.367,2.51,5.662,37.5,1,0
2024-05-19,Meta Facebook,Promo - Summer Sale,13352,380,979.37,25,41162.5,2.848,2.58,6.666,42.03,1,0
2024-05-19,Meta Instagram,Promo - Summer Sale,24832,575,2194.85,6,2386.75,2.319,3.82,1.058,1.09,1,0
2024-05-19,Meta Instagram,Back to School,5765,204,683.68,6,7002.83,3.545,3.35,3.265,10.24,1,0
2024-05-19,Meta Instagram,Loyalty Programme,4583,175,655.24,5,6570.38,3.827,3.74,3.308,10.03,1,0
2024-05-19,Meta Instagram,Black Friday Blitz,47023,1065,3423.26,13,7162.9,2.266,3.21,1.293,2.09,1,0
2024-05-19,Email,New Product Launch,27396,5935,0.0,355,137125.01,21.665,0.0,5.987,0.0,1,0
2024-05-19,Email,End of Year Clearance,6151,940,303.99,45,64259.37,15.291,0.32,4.87,211.39,1,0
2024-05-19,Organic,Brand Awareness Q1,22875,114,0.0,1,1292.63,0.5,0.0,1.694,0.0,1,0
2024-05-19,Organic,Valentine Promo,40532,202,0.0,13,15637.04,0.5,0.0,6.673,0.0,1,0
2024-05-19,Organic,New Product Launch,7219,36,22.03,1,1676.68,0.5,0.61,5.443,76.11,1,0
2024-05-19,Organic,Back to School,24270,121,34.61,9,4651.48,0.5,0.29,7.998,134.4,1,0
2024-05-20,Google Search,Loyalty Programme,11673,599,2647.77,46,21097.67,5.136,4.42,7.726,7.97,0,0
2024-05-20,Google Search,Black Friday Blitz,22580,1157,5155.23,84,146882.99,5.124,4.46,7.34,28.49,0,0
2024-05-20,Google Search,New Product Launch,30764,1841,8504.04,118,65744.83,5.987,4.62,6.43,7.73,0,0
2024-05-20,Google Search,Brand Awareness Q1,9948,407,1873.56,4,5559.22,4.094,4.6,1.022,2.97,0,0
2024-05-20,Google Display,Valentine Promo,6761,124,238.96,5,7642.19,1.843,1.93,4.199,31.98,0,0
2024-05-20,Google Display,New Product Launch,36341,706,599.74,47,69604.46,1.943,0.85,6.765,116.06,0,0
2024-05-20,Google Display,Back to School,20096,273,334.2,13,17391.06,1.363,1.22,5.094,52.04,0,0
2024-05-20,Google Display,Promo - Summer Sale,24223,321,582.33,16,25016.94,1.329,1.81,5.192,42.96,0,0
2024-05-20,Meta Facebook,Brand Awareness Q1,18966,442,1288.63,5,7184.3,2.333,2.92,1.284,5.58,0,0
2024-05-20,Meta Facebook,Retargeting - Cart Abandon,20153,490,1541.36,48,42681.92,2.436,3.15,9.945,27.69,0,0
2024-05-20,Meta Facebook,End of Year Clearance,26330,709,2214.43,31,51043.93,2.694,3.12,4.468,23.05,0,0
2024-05-20,Meta Instagram,Loyalty Programme,26051,840,2481.52,37,59064.69,3.226,2.95,4.437,23.8,0,0
2024-05-20,Meta Instagram,End of Year Clearance,36760,1190,3966.9,64,41829.94,3.239,3.33,5.422,10.54,0,0
2024-05-20,Email,Valentine Promo,17699,3698,0.0,276,324475.51,20.896,0.0,7.49,0.0,0,0
2024-05-20,Email,Brand Awareness Q1,28507,6312,669.16,95,47152.32,22.144,0.11,1.517,70.46,0,0
2024-05-20,Email,Retargeting - Cart Abandon,21082,3762,1904.87,208,231914.98,17.847,0.51,5.539,121.75,0,0
2024-05-20,Organic,Valentine Promo,10988,54,11.39,3,4835.82,0.5,0.21,6.382,424.57,0,0
2024-05-20,Organic,New Product Launch,4268,21,13.31,0,0.0,0.5,0.63,4.302,-10.44,0,0
2024-05-21,Google Search,End of Year Clearance,19837,1026,5179.23,17,10669.19,5.177,5.05,1.658,2.06,0,0
2024-05-21,Google Search,Back to School,8770,498,1723.33,36,47728.06,5.687,3.46,7.248,27.7,0,0
2024-05-21,Google Search,New Product Launch,27882,943,3570.62,63,107261.55,3.383,3.79,6.703,30.04,0,0
2024-05-21,Google Display,Back to School,38647,532,176.19,20,21680.27,1.377,0.33,3.778,123.05,0,0
2024-05-21,Google Display,Black Friday Blitz,4316,101,187.22,5,7690.75,2.354,1.85,5.815,41.08,0,0
2024-05-21,Google Display,Retargeting - Cart Abandon,16106,270,231.08,21,17015.3,1.678,0.86,8.058,73.63,0,0
2024-05-21,Meta Facebook,End of Year Clearance,27533,858,2746.56,24,36839.18,3.119,3.2,2.899,13.41,0,0
2024-05-21,Meta Facebook,New Product Launch,20982,388,1128.89,26,34479.13,1.853,2.91,6.883,30.54,0,0
2024-05-21,Meta Instagram,End of Year Clearance,38610,1418,5366.37,106,56063.02,3.673,3.78,7.495,10.45,0,0
2024-05-21,Meta Instagram,Valentine Promo,14165,388,1263.89,4,4495.84,2.74,3.26,1.106,3.56,0,0
2024-05-21,Meta Instagram,Black Friday Blitz,26706,782,2731.57,28,17778.53,2.93,3.49,3.666,6.51,0,0
2024-05-21,Email,Loyalty Programme,31881,5965,3806.53,347,191612.74,18.71,0.64,5.818,50.34,0,0
2024-05-21,Email,Retargeting - Cart Abandon,29771,6305,1601.85,481,226674.89,21.181,0.25,7.635,141.51,0,0
2024-05-21,Email,New Product Launch,14005,2462,0.0,105,71678.87,17.58,0.0,4.29,0.0,0,0
2024-05-21,Organic,Promo - Summer Sale,25761,128,34.65,9,11537.84,0.5,0.27,7.757,332.98,0,0
2024-05-21,Organic,New Product Launch,33703,168,0.0,11,16807.77,0.5,0.0,6.845,0.0,0,0
2024-05-21,Organic,Black Friday Blitz,5115,25,8.88,0,121.77,0.5,0.36,2.127,13.71,0,0
2024-05-22,Google Search,End of Year Clearance,9540,461,2020.89,32,34089.93,4.833,4.38,7.026,16.87,0,0
2024-05-22,Google Search,Brand Awareness Q1,5390,290,1472.48,5,6129.76,5.397,5.08,1.972,4.16,0,0
2024-05-22,Google Display,Brand Awareness Q1,28540,453,552.35,12,14078.8,1.588,1.22,2.812,25.49,0,0
2024-05-22,Google Display,Retargeting - Cart Abandon,20309,295,623.1,19,27846.46,1.456,2.11,6.694,44.69,0,0
2024-05-22,Google Display,Valentine Promo,17097,292,308.88,8,14413.39,1.713,1.06,2.943,46.66,0,0
2024-05-22,Meta Facebook,Black Friday Blitz,4255,134,450.99,8,4941.15,3.163,3.37,6.201,10.96,0,0
2024-05-22,Meta Facebook,New Product Launch,18179,526,1170.84,32,16738.58,2.896,2.23,6.152,14.3,0,0
2024-05-22,Meta Facebook,End of Year Clearance,37614,1225,3822.36,49,64125.31,3.259,3.12,4.018,16.78,0,0
2024-05-22,Meta Facebook,Brand Awareness Q1,30138,759,2220.61,29,46161.57,2.521,2.93,3.882,20.79,0,0
2024-05-22,Meta Instagram,Brand Awareness Q1,35776,1044,2045.13,40,28825.01,2.921,1.96,3.859,14.09,0,0
2024-05-22,Meta Instagram,Loyalty Programme,34819,1125,3388.12,62,33834.89,3.232,3.01,5.521,9.99,0,0
2024-05-22,Meta Instagram,New Product Launch,5390,164,480.63,9,4473.44,3.051,2.93,5.987,9.31,0,0
2024-05-22,Meta Instagram,Valentine Promo,7276,272,713.24,8,8936.33,3.745,2.62,3.067,12.53,0,0
2024-05-22,Email,Black Friday Blitz,39269,6028,,133,50280.13,15.352,0.0,2.214,0.0,0,0
2024-05-22,Email,New Product Launch,8640,2168,0.0,119,118539.51,25.101,0.0,5.497,0.0,0,0
2024-05-22,Email,Valentine Promo,33769,7323,0.0,476,686387.41,21.688,0.0,6.501,0.0,0,0
2024-05-22,Email,Back to School,17349,2542,1762.27,58,98663.98,14.653,0.69,2.319,55.99,0,0
2024-05-22,Organic,Retargeting - Cart Abandon,16462,82,0.0,6,10731.23,0.5,0.0,8.224,0.0,0,0
2024-05-22,Organic,End of Year Clearance,12028,60,0.0,1,131.93,0.5,0.0,1.938,0.0,0,0
2024-05-22,Organic,Back to School,35347,176,7.75,7,9871.87,0.5,0.04,4.338,1273.79,0,0
2024-05-23,Google Search,Back to School,32208,2589,11720.59,148,61924.72,8.038,4.53,5.721,5.28,0,0
2024-05-23,Google Search,Black Friday Blitz,9978,590,3301.59,33,36421.21,5.923,5.6,5.609,11.03,0,0
2024-05-23,Google Search,Retargeting - Cart Abandon,24960,1504,6915.04,55,27322.11,6.026,4.6,3.691,3.95,0,0
2024-05-23,Google Display,End of Year Clearance,5660,118,106.46,3,2559.0,2.087,0.9,2.591,24.04,0,0
2024-05-23,Google Display,Black Friday Blitz,36887,626,473.47,16,24967.18,1.698,0.76,2.612,52.73,0,0
2024-05-23,Google Display,New Product Launch,37765,762,368.23,33,51574.64,2.018,0.48,4.424,140.06,0,0
2024-05-23,Meta Facebook,Retargeting - Cart Abandon,22152,612,1371.72,41,67974.04,2.763,2.24,6.776,49.55,0,0
2024-05-23,Meta Facebook,Brand Awareness Q1,39792,630,2254.86,8,10426.17,1.585,3.58,1.363,4.62,0,0
2024-05-23,Meta Facebook,Loyalty Programme,24126,594,1954.95,24,24751.27,2.466,3.29,4.13,12.66,0,0
2024-05-23,Meta Instagram,New Product Launch,25411,784,2303.55,21,26822.92,3.086,2.94,2.689,11.64,0,0
2024-05-23,Meta Instagram,Retargeting - Cart Abandon,5042,125,431.28,4,6766.38,2.493,3.45,3.282,15.69,0,0
2024-05-23,meta instagram,Black Friday Blitz,23195,496,1589.4,15,6837.72,2.139,3.2,3.173,4.3,0,0
2024-05-23,Email,Back to School,32780,6767,677.12,373,414740.5,20.645,0.1,5.514,612.51,0,0
2024-05-23,Email,Black Friday Blitz,7090,1081,384.31,50,72906.96,15.254,0.36,4.639,189.71,0,0
2024-05-23,Email,New Product Launch,37218,6068,0.0,395,261347.67,16.306,0.0,6.512,0.0,0,0
2024-05-23,Organic,Promo - Summer Sale,24720,123,0.0,6,4227.04,0.5,0.0,5.329,0.0,0,0
2024-05-23,Organic,New Product Launch,23425,117,46.03,9,10554.65,0.5,0.39,7.847,229.3,0,0
2024-05-23,Organic,Loyalty Programme,7183,35,8.75,0,422.88,0.5,0.25,1.803,48.33,0,0
2024-05-24,Google Search,Back to School,24712,1288,5099.77,99,42070.39,5.214,3.96,7.729,8.25,0,0
2024-05-24,Google Search,Retargeting - Cart Abandon,21869,1338,5781.37,90,96261.28,6.119,4.32,6.759,16.65,0,0
2024-05-24,Google Search,Promo - Summer Sale,30954,1815,7471.82,35,46439.31,5.864,4.12,1.963,6.22,0,0
2024-05-24,Google Search,Valentine Promo,36343,1840,7145.04,136,162553.0,5.064,3.88,7.407,22.75,0,0
2024-05-24,Google Display,Black Friday Blitz,33433,638,395.55,31,42719.95,1.909,0.62,4.991,108.0,0,0
2024-05-24,Google Display,Back to School,39165,560,1103.02,30,17202.23,1.432,1.97,5.389,15.6,0,0
2024-05-24,Google Display,Valentine Promo,11399,201,323.13,2,2095.17,1.767,1.61,1.142,6.48,0,0
2024-05-24,Meta Facebook,Promo - Summer Sale,8787,237,,14,8417.37,2.705,2.78,6.196,12.76,0,0
2024-05-24,Meta Facebook,Brand Awareness Q1,30253,666,2005.18,18,22094.46,2.204,3.01,2.837,11.02,0,0
2024-05-24,Meta Facebook,Loyalty Programme,28724,455,1182.3,10,4782.05,1.585,2.6,2.275,4.04,0,0
2024-05-24,Meta Facebook,Back to School,35511,795,2910.93,25,20822.3,2.239,3.66,3.264,7.15,0,0
2024-05-24,Meta Instagram,Brand Awareness Q1,9514,271,1022.63,7,10117.97,2.857,3.77,2.714,9.89,0,0
2024-05-24,Meta Instagram,Loyalty Programme,4130,117,452.15,6,2003.21,2.853,3.86,5.647,4.43,0,0
2024-05-24,Meta Instagram,New Product Launch,20585,514,1641.73,27,23197.55,2.497,3.19,5.418,14.13,0,0
2024-05-24,Email,Back to School,14242,1544,320.06,67,88653.14,10.845,0.21,4.386,276.99,0,0
2024-05-24,Email,Retargeting - Cart Abandon,21642,2683,0.0,306,426973.05,12.401,0.0,11.418,0.0,0,0
2024-05-24,Email,End of Year Clearance,29051,5923,0.0,234,320732.26,20.389,0.0,3.965,0.0,0,0
2024-05-24,Email,Promo - Summer Sale,11113,2382,507.38,127,194605.77,21.437,0.21,5.334,383.55,0,0
2024-05-24,Organic,Brand Awareness Q1,11054,55,0.0,1,865.86,0.5,0.0,2.098,0.0,0,0
2024-05-24,Organic,Valentine Promo,12502,62,0.0,3,1703.39,0.5,0.0,6.201,0.0,0,0
2024-05-25,Google Search,New Product Launch,31272,1435,7088.87,37,36312.95,4.591,4.94,2.624,5.12,1,0
2024-05-25,Google Search,Black Friday Blitz,35968,2449,10038.91,140,187175.25,6.811,4.1,5.729,18.64,1,0
2024-05-25,Google Search,Promo - Summer Sale,46422,2581,11736.61,106,75843.3,5.562,4.55,4.11,6.46,1,0
2024-05-25,Google Search,Loyalty Programme,15177,517,2556.88,19,29761.44,3.411,4.95,3.716,11.64,1,0
2024-05-25,Google Display,End of Year Clearance,7806,119,149.51,2,505.95,1.535,1.26,2.448,3.38,1,0
2024-05-25,Google Display,Back to School,29219,406,454.98,24,28836.89,1.391,1.12,5.962,63.38,1,0
2024-05-25,Google Display,Retargeting - Cart Abandon,12082,151,249.91,6,6314.87,1.257,1.66,4.476,25.27,1,0
2024-05-25,Meta Facebook,Promo - Summer Sale,48030,1617,5934.76,19,28135.72,3.367,3.67,1.209,4.74,1,0
2024-05-25,Meta Facebook,Retargeting - Cart Abandon,11341,242,1074.52,29,51956.33,2.141,4.44,12.132,48.35,1,0
2024-05-25,Meta Facebook,Loyalty Programme,7608,206,305.35,9,6441.1,2.718,1.48,4.37,21.09,1,0
2024-05-25,Meta Instagram,Loyalty Programme,45945,1270,4165.33,86,64237.04,2.766,3.28,6.828,15.42,1,0
2024-05-25,Meta Instagram,End of Year Clearance,15497,442,1262.82,28,46531.9,2.858,2.86,6.556,36.85,1,0
2024-05-25,Meta Instagram,Black Friday Blitz,11871,343,1101.66,14,19801.78,2.89,3.21,4.216,17.97,1,0
2024-05-25,Email,Black Friday Blitz,35603,5901,,220,236907.03,16.576,0.0,3.73,0.0,1,0
2024-05-25,Email,New Product Launch,24908,3886,0.0,251,355552.45,15.604,0.0,6.478,0.0,1,0
2024-05-25,Organic,Retargeting - Cart Abandon,20846,104,0.0,6,10492.53,0.5,0.0,5.933,0.0,1,0
2024-05-25,Organic,Valentine Promo,35193,175,0.0,10,16279.88,0.5,0.0,6.006,0.0,1,0
2024-05-26,Google Search,End of Year Clearance,36195,2988,14714.78,132,107719.32,8.257,4.92,4.427,7.32,1,0
2024-05-26,Google Search,Back to School,5027,305,1435.02,13,15155.61,6.087,4.7,4.322,10.56,1,0
2024-05-26,Google Search,Valentine Promo,12279,593,2883.39,36,47147.34,4.83,4.86,6.223,16.35,1,0
2024-05-26,Google Display,End of Year Clearance,28345,432,236.26,28,43843.18,1.526,0.55,6.682,185.57,1,0
2024-05-26,Google Display,New Product Launch,26654,279,327.3,21,20006.5,1.048,1.17,7.631,61.13,1,0
2024-05-26,Meta Facebook,Promo - Summer Sale,11788,267,784.24,7,9512.26,2.273,2.94,2.822,12.13,1,0
2024-05-26,Meta Facebook,Retargeting - Cart Abandon,21122,351,963.21,31,41123.47,1.665,2.74,8.95,42.69,1,0
2024-05-26,Meta Facebook,Valentine Promo,23584,563,1556.56,9,10849.58,2.391,2.76,1.751,6.97,1,0
2024-05-26,Meta Facebook,New Product Launch,18913,500,1397.84,35,58665.36,2.644,2.8,7.024,41.97,1,0
2024-05-26,Meta Instagram,Loyalty Programme,22328,631,2080.2,31,45128.92,2.829,3.3,5.061,21.69,1,0
2024-05-26,Meta Instagram,Black Friday Blitz,31762,1133,4215.08,16,19233.16,3.568,3.72,1.445,4.56,1,0
2024-05-26,Meta Instagram,Retargeting - Cart Abandon,33391,1055,,63,112859.94,3.16,3.3,6.004,32.37,1,0
2024-05-26,Email,Brand Awareness Q1,37466,5300,,63,35150.61,14.147,0.72,1.203,9.16,1,0
2024-05-26,Email,End of Year Clearance,13470,2310,0.0,151,64633.97,17.157,0.0,6.548,0.0,1,0
2024-05-26,Organic,Promo - Summer Sale,41791,208,,9,14333.6,0.5,0.23,4.573,300.05,1,0
2024-05-26,Organic,Loyalty Programme,8265,41,0.0,2,3030.95,0.5,0.0,7.098,0.0,1,0
2024-05-26,Organic,Retargeting - Cart Abandon,46068,230,0.0,6,3688.63,0.5,0.0,2.811,0.0,1,0
2024-05-26,Organic,Brand Awareness Q1,35149,175,0.0,5,8573.26,0.5,0.0,3.178,0.0,1,0
2024-05-27,Google Search,Back to School,31344,2067,8816.98,73,42549.48,6.596,4.27,3.554,4.83,0,0
2024-05-27,Google Search,New Product Launch,13081,648,2370.81,41,49638.49,4.954,3.66,6.358,20.94,0,0
2024-05-27,Google Display,End of Year Clearance,33107,558,460.58,32,26782.58,1.687,0.83,5.879,58.15,0,0
2024-05-27,Google Display,Loyalty Programme,22915,424,433.87,19,22822.55,1.851,1.02,4.618,52.6,0,0
