date,source_medium,device_category,sessions,bounce_rate_pct,pages_per_session,avg_session_duration_sec,transactions,revenue_zar,conversion_rate_pct,landing_page,is_promo_period
2024-09-02,instagram / paid,mobile,109,,1.92,243.1,1,331.81,1.01,/cart,0
2024-09-02,facebook / paid,mobile,90,43.2,4.84,123.7,2,2027.18,3.24,/home,0
2024-09-02,google / cpc,mobile,30,52.5,5.25,170.1,0,0.0,2.05,/about,0
2024-09-02,google / cpc,mobile,107,68.9,4.36,219.7,4,3352.17,4.23,/cart,0
2024-09-02,email / newsletter,desktop,21,48.0,4.0,175.8,0,0.0,4.75,/sale,0
2024-09-02,google / organic,mobile,57,67.5,3.56,249.1,1,1174.63,2.31,/products/running-shoes,0
2024-09-02,facebook / paid,desktop,58,45.6,2.64,137.6,2,2482.32,3.55,/checkout,0
2024-09-02,instagram / paid,mobile,14,36.8,1.94,239.4,0,0.0,2.03,/home,0
2024-09-02,(direct) / none,desktop,130,66.2,3.31,82.7,6,6856.88,4.76,/products/casual-sneakers,0
2024-09-02,facebook / paid,mobile,119,62.7,4.58,68.3,2,1276.78,1.78,/home,0
2024-09-02,instagram / paid,mobile,114,51.4,3.8,217.7,3,2654.77,3.35,/products/casual-sneakers,0
2024-09-02,google / organic,desktop,44,64.6,4.11,189.8,1,1234.07,3.02,/sale,0
2024-09-02,google / organic,mobile,80,70.0,4.87,171.2,3,1778.28,4.02,/checkout,0
2024-09-02,google / organic,desktop,21,56.0,1.75,272.1,0,0.0,3.15,/order-confirmation,0
2024-09-02,(direct) / none,mobile,72,69.1,5.37,210.0,2,2579.69,3.67,/about,0
2024-09-02,google / cpc,tablet,30,42.0,2.13,246.9,0,0.0,1.24,/products/casual-sneakers,0
2024-09-02,google / organic,mobile,43,41.2,2.3,120.8,1,323.77,3.21,/home,0
2024-09-02,google / organic,mobile,110,63.3,4.71,46.0,3,3645.14,3.04,/products/casual-sneakers,0
2024-09-02,facebook / paid,mobile,34,48.0,2.31,137.4,0,0.0,1.8,/checkout,0
2024-09-02,google / cpc,mobile,22,74.1,3.01,162.7,1,1344.73,5.4,/cart,0
2024-09-02,google / cpc,mobile,18,49.1,4.32,222.1,0,0.0,4.31,/order-confirmation,0
2024-09-02,google / cpc,mobile,71,49.2,3.82,69.4,0,0.0,0.93,/about,0
2024-09-02,google / organic,mobile,26,53.8,2.41,83.1,1,358.48,3.93,/home,0
2024-09-02,google / cpc,desktop,86,65.9,1.81,167.3,1,1371.92,1.53,/about,0
2024-09-03,google / organic,mobile,128,44.5,5.02,159.4,7,5573.58,5.59,/products/running-shoes,0
2024-09-03,google / organic,desktop,11,65.6,1.85,206.4,0,0.0,5.42,/products/casual-sneakers,0
2024-09-03,facebook / paid,mobile,21,50.4,4.77,77.3,0,0.0,4.2,/order-confirmation,0
2024-09-03,email / newsletter,mobile,148,65.1,3.22,257.7,7,8939.31,5.32,/products/running-shoes,0
2024-09-03,facebook / paid,mobile,105,58.5,4.68,146.5,2,2704.4,2.02,/about,0
2024-09-03,email / newsletter,mobile,49,37.5,5.31,72.9,0,0.0,1.86,/order-confirmation,0
2024-09-03,google / organic,desktop,61,58.3,3.16,101.0,1,1327.6,3.13,/cart,0
2024-09-03,instagram / paid,desktop,124,73.7,3.11,210.7,5,3007.58,4.54,/products/casual-sneakers,0
2024-09-03,google / organic,mobile,113,47.0,4.33,74.7,1,449.88,1.28,/about,0
2024-09-03,google / organic,mobile,57,50.0,3.89,254.0,1,1381.98,1.95,/sale,0
2024-09-03,facebook / paid,desktop,126,52.3,2.78,216.5,6,8543.79,4.87,/products/running-shoes,0
2024-09-03,facebook / paid,desktop,87,60.9,3.15,114.7,3,2288.41,3.57,/cart,0
2024-09-03,facebook / paid,mobile,107,61.4,4.59,182.0,4,1495.19,4.05,/cart,0
2024-09-03,google / cpc,desktop,72,69.8,1.81,63.7,3,3883.07,5.53,/checkout,0
2024-09-03,instagram / paid,mobile,59,,2.49,160.0,2,2843.34,4.38,/home,0
2024-09-03,google / organic,mobile,97,43.4,4.87,213.0,4,5772.83,4.68,/products/running-shoes,0
2024-09-03,google / organic,desktop,103,42.4,4.29,169.3,4,5388.26,4.23,/about,0
2024-09-03,google / cpc,mobile,155,63.5,2.99,53.1,7,9941.59,4.79,/home,0
2024-09-03,google / organic,desktop,134,70.7,3.95,218.3,1,482.87,1.03,/products/running-shoes,0
2024-09-03,google / cpc,desktop,60,50.6,4.81,60.6,1,620.43,2.71,/products/running-shoes,0
2024-09-03,facebook / paid,mobile,102,52.3,4.33,73.7,4,1595.98,4.07,/about,0
2024-09-03,facebook / paid,mobile,144,39.0,5.16,261.0,2,1551.85,2.04,/products/casual-sneakers,0
2024-09-03,google / cpc,desktop,74,69.3,2.15,58.7,1,583.85,1.93,/products/casual-sneakers,0
2024-09-03,google / organic,desktop,94,49.1,5.37,230.1,3,1721.24,4.02,/checkout,0
2024-09-03,google / cpc,mobile,40,71.8,3.38,144.4,1,685.56,3.08,/products/running-shoes,0
2024-09-03,google / organic,desktop,140,52.8,4.96,205.5,7,6803.07,5.68,/products/casual-sneakers,0
2024-09-03,(direct) / none,mobile,145,55.7,2.06,204.2,4,3535.52,3.43,/cart,0
2024-09-03,instagram / paid,tablet,88,57.1,2.98,192.9,4,4113.79,5.26,/home,0
2024-09-04,google / organic,mobile,303,69.4,3.64,146.6,16,10478.19,5.41,/sale,0
2024-09-04,email / newsletter,mobile,357,39.0,3.51,51.2,10,6265.83,2.96,/checkout,0
2024-09-04,google / cpc,mobile,276,51.4,4.53,221.4,14,17948.31,5.31,/order-confirmation,0
2024-09-04,(direct) / none,mobile,341,38.9,3.58,189.6,19,20787.93,5.78,/products/casual-sneakers,0
2024-09-04,instagram / paid,mobile,277,51.9,1.76,52.2,9,8205.27,3.46,/products/running-shoes,0
2024-09-04,facebook / paid,mobile,352,73.6,5.47,94.9,10,8100.96,3.03,/cart,0
2024-09-04,google / organic,mobile,53,60.6,2.95,139.0,0,0.0,1.37,/sale,0
2024-09-04,google / cpc,mobile,48,53.5,3.3,57.1,1,921.15,3.04,/sale,0
2024-09-04,email / newsletter,mobile,71,51.5,3.94,151.7,3,4063.08,5.36,/products/running-shoes,0
2024-09-04,google / organic,mobile,309,40.7,1.74,275.3,7,5319.31,2.33,/cart,0
2024-09-04,email / newsletter,desktop,178,52.1,2.36,141.5,6,1852.61,3.93,/products/casual-sneakers,0
2024-09-04,(direct) / none,desktop,19,64.7,3.44,58.3,0,0.0,3.08,/about,0
2024-09-04,google / cpc,mobile,179,57.3,4.41,119.2,4,2843.08,2.39,/order-confirmation,0
2024-09-04,google / cpc,mobile,239,42.8,1.91,52.0,3,1482.81,1.66,/about,0
2024-09-04,google / cpc,desktop,271,71.4,4.77,122.4,9,8781.37,3.69,/products/running-shoes,0
2024-09-04,facebook / paid,mobile,323,54.0,2.14,240.0,14,12772.13,4.6,/home,0
2024-09-04,(direct) / none,mobile,351,60.2,4.44,175.5,9,3144.33,2.73,/about,0
2024-09-04,facebook / paid,desktop,32,46.0,1.67,274.1,1,1377.82,5.19,/cart,0
2024-09-04,facebook / paid,mobile,205,52.0,3.38,137.7,4,4713.85,2.34,/cart,0
2024-09-04,facebook / paid,mobile,191,68.4,2.65,94.0,10,7409.49,5.41,/products/casual-sneakers,0
2024-09-04,instagram / paid,mobile,246,38.0,3.2,246.9,2,626.75,0.94,/cart,0
2024-09-04,facebook / paid,mobile,56,65.9,4.77,218.6,3,1490.02,5.95,/about,0
2024-09-04,google / organic,desktop,309,56.4,4.51,202.4,7,6266.57,2.27,/products/running-shoes,0
2024-09-04,google / cpc,tablet,130,49.7,4.73,122.4,4,4663.24,3.42,/home,0
2024-09-04,facebook / paid,desktop,165,70.2,5.3,103.8,8,6670.11,5.44,/checkout,0
2024-09-04,google / cpc,desktop,248,50.9,2.96,205.7,11,7542.31,4.51,/home,0
2024-09-04,google / organic,desktop,279,72.3,5.22,155.4,10,3716.28,3.76,/order-confirmation,0
2024-09-04,google / cpc,mobile,269,45.3,2.66,233.5,14,18693.67,5.4,/home,0
2024-09-04,google / cpc,desktop,260,61.7,2.79,257.0,9,9136.2,3.8,/checkout,0
2024-09-04,(direct) / none,desktop,165,57.6,2.66,154.0,2,2625.1,1.77,/about,0
2024-09-04,facebook / paid,desktop,109,58.9,3.37,100.4,6,4010.92,5.79,/about,0
2024-09-04,google / organic,mobile,293,51.9,2.42,248.6,10,11804.06,3.55,/products/casual-sneakers,0
2024-09-04,google / organic,tablet,125,66.6,2.85,248.0,1,1123.16,1.38,/order-confirmation,0
2024-09-04,google / organic,mobile,260,50.4,2.17,262.7,13,18808.71,5.32,/checkout,0
2024-09-05,google / cpc,mobile,170,43.3,3.23,130.7,9,6660.77,5.5,/sale,0
2024-09-05,email / newsletter,mobile,55,56.7,3.3,86.0,2,1354.9,4.42,/cart,0
2024-09-05,google / cpc,mobile,92,73.0,3.53,221.9,2,2661.09,2.61,/cart,0
2024-09-05,google / organic,desktop,135,46.6,2.2,259.6,5,2088.73,4.37,/order-confirmation,0
2024-09-05,google / cpc,mobile,49,53.8,4.78,129.5,1,508.77,3.23,/sale,0
2024-09-05,instagram / paid,mobile,42,66.1,2.66,54.0,2,1845.37,5.25,/home,0
2024-09-05,google / organic,desktop,114,66.5,4.73,91.7,5,3946.02,4.72,/home,0
2024-09-05,instagram / paid,mobile,162,72.5,4.84,176.8,2,1209.88,1.78,/products/running-shoes,0
2024-09-05,email / newsletter,mobile,114,59.1,3.4,265.4,2,1259.0,2.16,/home,0
2024-09-05,email / newsletter,mobile,172,37.6,3.94,190.8,2,1224.13,1.17,/checkout,0
2024-09-05,(direct) / none,desktop,146,55.2,4.0,272.9,6,8809.46,4.58,/sale,0
2024-09-05,google / cpc,mobile,114,69.0,3.58,175.1,5,6921.19,5.26,/cart,0
2024-09-05,google / cpc,mobile,22,70.0,4.93,63.3,1,560.9,5.68,/products/casual-sneakers,0
2024-09-05,google / organic,tablet,43,39.7,1.59,117.1,2,1772.05,5.97,/about,0
2024-09-05,google / cpc,desktop,44,69.2,5.47,150.0,0,0.0,1.89,/cart,0
2024-09-05,google / organic,mobile,78,72.1,1.52,79.5,0,0.0,1.26,/products/running-shoes,0
2024-09-05,email / newsletter,tablet,121,35.9,5.05,151.1,1,1460.02,1.29,/about,0
2024-09-05,google / organic,mobile,71,42.4,3.91,81.5,3,1641.35,5.3,/products/casual-sneakers,0
2024-09-05,google / cpc,desktop,167,47.7,4.35,218.0,2,1631.08,1.47,/order-confirmation,0
2024-09-05,facebook / paid,desktop,105,37.7,1.74,59.8,3,1263.31,3.54,/cart,0
2024-09-05,google / organic,desktop,172,46.6,2.06,252.2,3,1447.0,1.81,/about,0
2024-09-05,(direct) / none,mobile,35,,1.78,229.0,0,0.0,1.73,/products/running-shoes,0
2024-09-05,google / organic,desktop,29,62.7,3.87,112.1,1,1283.56,4.9,/cart,0
2024-09-05,google / cpc,desktop,15,43.5,3.59,272.0,0,0.0,2.18,/sale,0
2024-09-05,facebook / paid,desktop,95,56.8,3.46,138.6,4,2971.87,4.4,/about,0
2024-09-05,google / cpc,mobile,39,57.1,2.74,106.6,1,794.86,4.89,/products/casual-sneakers,0
2024-09-05,(direct) / none,desktop,156,61.9,1.52,155.9,8,10229.28,5.19,/checkout,0
2024-09-05,google / organic,tablet,59,57.7,1.58,185.0,2,2968.19,4.27,/home,0
2024-09-05,google / cpc,mobile,172,71.1,1.77,237.0,7,9091.14,4.61,/home,0
2024-09-06,(direct) / none,desktop,119,36.5,2.27,268.1,5,1623.45,4.82,/products/casual-sneakers,0
2024-09-06,google / organic,mobile,323,40.1,2.25,203.4,3,921.17,0.94,/products/running-shoes,0
2024-09-06,(direct) / none,mobile,195,49.9,4.01,255.4,8,3565.28,4.13,/cart,0
2024-09-06,google / organic,desktop,307,57.7,4.93,226.3,15,16780.81,4.89,/products/running-shoes,0
2024-09-06,google / cpc,tablet,330,38.0,5.12,256.9,3,2739.84,1.05,/cart,0
2024-09-06,instagram / paid,desktop,22,54.6,4.2,58.0,0,0.0,3.97,/about,0
2024-09-06,instagram / paid,mobile,331,62.0,4.5,66.9,15,21316.81,4.83,/order-confirmation,0
2024-09-06,facebook / paid,desktop,139,62.2,4.84,269.0,6,8518.67,4.81,/order-confirmation,0
2024-09-06,email / newsletter,desktop,365,49.7,5.45,248.7,8,6145.93,2.25,/sale,0
2024-09-06,facebook / paid,mobile,60,71.6,5.43,261.8,1,1154.65,1.94,/products/running-shoes,0
2024-09-06,email / newsletter,tablet,205,73.6,3.5,51.6,2,2973.49,1.14,/checkout,0
2024-09-06,(direct) / none,mobile,127,38.2,3.42,67.4,3,1941.8,2.56,/products/running-shoes,0
2024-09-06,google / organic,tablet,59,44.0,4.22,111.3,3,2938.49,5.32,/about,0
2024-09-06,(direct) / none,desktop,32,47.0,1.58,58.7,0,0.0,1.0,/products/running-shoes,0
2024-09-06,google / cpc,mobile,231,73.2,1.69,70.2,5,2601.9,2.35,/home,0
2024-09-06,google / cpc,desktop,214,,5.06,162.9,12,11999.4,5.79,/products/casual-sneakers,0
2024-09-06,google / organic,mobile,75,67.8,1.84,70.7,4,3366.98,5.89,/products/casual-sneakers,0
2024-09-06,google / cpc,mobile,155,47.8,4.19,214.4,1,1301.63,1.06,/products/running-shoes,0
2024-09-06,email / newsletter,desktop,345,69.4,3.86,202.6,15,6856.07,4.36,/checkout,0
2024-09-06,google / cpc,mobile,269,53.1,3.15,156.2,5,3420.55,2.2,/sale,0
2024-09-06,google / cpc,desktop,311,64.4,3.14,118.4,9,13127.26,3.0,/about,0
2024-09-06,email / newsletter,mobile,358,49.7,4.62,114.3,7,6066.39,2.01,/checkout,0
2024-09-06,email / newsletter,mobile,323,49.7,3.94,126.2,18,25344.25,5.83,/checkout,0
2024-09-06,google / cpc,mobile,337,60.3,4.51,51.3,17,16541.26,5.24,/home,0
2024-09-07,google / cpc,mobile,100,53.6,3.03,50.5,2,1023.54,2.34,/checkout,0
2024-09-07,facebook / paid,mobile,85,49.5,4.2,263.9,5,4105.54,5.95,/checkout,0
2024-09-07,google / organic,mobile,26,42.8,2.51,245.0,1,510.35,5.16,/checkout,0
2024-09-07,email / newsletter,mobile,53,62.8,5.35,187.9,2,1937.24,4.56,/cart,0
2024-09-07,facebook / paid,mobile,70,73.4,3.99,127.7,1,890.66,2.8,/home,0
2024-09-07,(direct) / none,desktop,86,41.2,1.74,170.8,2,1416.1,3.3,/checkout,0
2024-09-07,google / cpc,mobile,109,67.2,2.07,223.6,2,1608.57,2.54,/home,0
2024-09-07,facebook / paid,desktop,166,65.1,3.6,77.9,1,542.09,1.19,/checkout,0
2024-09-07,google / organic,mobile,44,63.5,3.52,106.1,1,1422.44,4.22,/products/running-shoes,0
2024-09-07,facebook / paid,mobile,168,65.6,4.75,81.8,7,4565.68,4.3,/home,0
2024-09-07,(direct) / none,mobile,160,56.6,5.13,89.4,2,817.51,1.6,/products/casual-sneakers,0
2024-09-07,facebook / paid,mobile,108,47.4,1.55,160.6,1,568.13,1.07,/order-confirmation,0
2024-09-07,facebook / paid,mobile,166,50.2,4.02,115.5,6,8783.68,3.8,/about,0
2024-09-07,(direct) / none,mobile,187,74.8,2.46,176.8,6,5924.59,3.39,/order-confirmation,0
2024-09-07,google / organic,desktop,147,47.4,2.64,214.0,1,1340.65,1.27,/products/casual-sneakers,0
2024-09-07,google / organic,mobile,192,42.2,4.58,270.8,2,2598.69,1.05,/cart,0
2024-09-07,google / organic,mobile,82,57.8,3.89,211.3,1,1048.98,2.15,/home,0
2024-09-07,google / cpc,mobile,18,47.1,3.71,134.1,0,0.0,1.31,/order-confirmation,0
2024-09-07,(direct) / none,desktop,79,64.7,2.96,255.3,2,1580.78,3.35,/products/running-shoes,0
2024-09-07,google / cpc,mobile,90,45.8,2.49,82.5,3,4184.71,3.67,/about,0
2024-09-07,facebook / paid,mobile,54,,5.19,120.8,1,867.84,2.85,/order-confirmation,0
2024-09-07,facebook / paid,mobile,79,58.4,5.19,268.7,4,2509.4,5.86,/checkout,0
2024-09-07,google / cpc,desktop,107,48.6,4.22,136.0,2,802.2,2.22,/home,0
2024-09-07,google / cpc,mobile,186,67.6,4.08,278.0,9,12447.86,5.19,/products/casual-sneakers,0
2024-09-07,facebook / paid,mobile,122,40.4,2.86,60.8,5,3584.93,4.12,/about,0
2024-09-07,google / cpc,tablet,75,36.0,5.13,241.8,1,1217.75,2.07,/home,0
2024-09-07,facebook / paid,mobile,178,74.6,1.78,85.1,9,8250.3,5.52,/about,0
2024-09-07,instagram / paid,mobile,166,60.3,4.72,259.0,7,5193.11,4.68,/about,0
2024-09-08,google / cpc,mobile,256,54.4,5.34,257.3,14,17236.23,5.85,/products/casual-sneakers,0
2024-09-08,facebook / paid,mobile,43,47.2,5.26,197.6,0,0.0,1.7,/about,0
2024-09-08,google / organic,desktop,137,73.4,2.34,73.8,6,2663.52,4.47,/about,0
2024-09-08,instagram / paid,desktop,302,36.1,4.36,85.1,4,4883.87,1.51,/about,0
2024-09-08,facebook / paid,mobile,244,47.6,3.44,117.9,3,3306.2,1.25,/cart,0
2024-09-08,(direct) / none,desktop,240,65.7,3.37,91.5,8,11577.25,3.58,/products/running-shoes,0
2024-09-08,google / cpc,desktop,347,48.3,1.79,152.8,6,5454.84,1.92,/checkout,0
2024-09-08,google / cpc,mobile,298,47.3,3.66,92.7,14,20550.96,5.01,/sale,0
2024-09-08,facebook / paid,mobile,305,,3.65,238.4,5,5111.36,1.75,/products/running-shoes,0
2024-09-08,email / newsletter,mobile,282,41.4,5.01,223.8,11,15594.42,3.99,/checkout,0
2024-09-08,google / organic,mobile,178,66.6,5.41,140.9,7,8456.57,4.48,/cart,0
2024-09-08,google / cpc,desktop,261,38.7,3.8,77.5,15,17218.83,5.96,/order-confirmation,0
2024-09-08,(direct) / none,desktop,229,42.1,3.94,170.6,13,18447.76,5.71,/products/running-shoes,0
2024-09-08,facebook / paid,mobile,105,43.4,5.28,85.4,5,3624.29,5.39,/home,0
2024-09-08,facebook / paid,mobile,154,73.8,3.05,58.2,6,4530.1,3.99,/checkout,0
2024-09-08,(direct) / none,desktop,105,62.4,2.34,130.7,2,1347.19,2.22,/order-confirmation,0
2024-09-08,google / organic,desktop,329,64.5,1.81,258.0,18,6778.4,5.68,/cart,0
2024-09-08,email / newsletter,mobile,318,65.5,2.41,110.7,10,12437.16,3.4,/order-confirmation,0
2024-09-08,facebook / paid,mobile,270,71.2,2.47,130.8,13,14959.72,4.86,/home,0
2024-09-08,facebook / paid,mobile,303,67.7,4.85,81.3,9,11790.38,3.14,/sale,0
2024-09-08,google / cpc,mobile,25,35.5,5.04,229.2,0,0.0,1.21,/about,0
2024-09-08,instagram / paid,desktop,193,55.2,4.67,278.8,6,5339.52,3.29,/order-confirmation,0
2024-09-08,google / organic,desktop,347,44.5,5.14,47.8,7,6681.97,2.11,/about,0
2024-09-08,facebook / paid,desktop,203,66.2,5.31,132.3,4,3346.77,2.03,/products/casual-sneakers,0
2024-09-08,facebook / paid,mobile,91,47.3,3.51,190.4,3,3041.7,3.65,/products/casual-sneakers,0
2024-09-08,google / cpc,mobile,293,70.8,2.86,242.8,15,14301.81,5.14,/products/running-shoes,0
2024-09-08,(direct) / none,mobile,304,65.8,1.51,70.5,14,9780.35,4.88,/cart,0
2024-09-08,email / newsletter,mobile,180,59.9,4.68,161.9,5,3637.65,3.33,/order-confirmation,0
2024-09-08,google / organic,mobile,215,36.9,4.83,272.0,9,11042.97,4.53,/checkout,0
2024-09-08,google / cpc,mobile,89,61.0,5.14,110.7,4,3309.12,5.14,/home,0
2024-09-08,email / newsletter,desktop,10,63.1,1.7,262.3,0,0.0,4.96,/products/casual-sneakers,0
2024-09-08,(direct) / none,desktop,185,73.9,4.75,165.8,5,6932.28,3.02,/sale,0
2024-09-08,email / newsletter,desktop,151,68.2,2.54,266.2,7,6466.65,4.97,/products/casual-sneakers,0
2024-09-09,facebook / paid,mobile,348,70.1,1.59,227.3,9,2839.63,2.59,/products/running-shoes,0
2024-09-09,google / organic,mobile,390,38.5,4.08,186.3,13,14742.94,3.44,/about,0
2024-09-09,google / cpc,mobile,199,49.2,4.91,207.1,3,1613.06,1.67,/cart,0
2024-09-09,google / cpc,desktop,183,53.5,4.06,181.8,10,10083.02,5.66,/order-confirmation,0
2024-09-09,google / cpc,mobile,229,36.9,3.38,148.7,11,4757.41,4.89,/products/casual-sneakers,0
2024-09-09,google / organic,mobile,297,60.0,2.03,170.4,14,12385.7,4.75,/home,0
2024-09-09,instagram / paid,mobile,36,62.9,2.32,186.4,1,1413.93,4.84,/products/running-shoes,0
2024-09-09,google / organic,mobile,22,51.7,2.06,70.5,0,0.0,2.56,/checkout,0
2024-09-09,google / organic,desktop,391,35.8,1.56,158.4,18,14651.87,4.8,/checkout,0
2024-09-09,google / cpc,desktop,68,70.9,3.12,159.3,2,2304.44,3.53,/order-confirmation,0
2024-09-09,google / cpc,desktop,26,58.3,4.65,65.6,0,0.0,1.16,/about,0
2024-09-09,instagram / paid,mobile,70,66.1,3.76,167.6,2,1595.5,3.63,/about,0
2024-09-09,google / organic,desktop,188,59.5,2.66,112.1,10,4118.14,5.69,/sale,0
2024-09-09,google / cpc,mobile,358,69.4,3.58,199.2,18,26780.59,5.07,/products/casual-sneakers,0
2024-09-09,instagram / paid,desktop,262,73.3,1.68,70.8,15,8049.0,5.95,/checkout,0
2024-09-09,instagram / paid,mobile,79,58.7,1.5,136.1,2,888.72,2.99,/products/casual-sneakers,0
2024-09-09,google / organic,mobile,227,60.9,2.01,96.1,5,4919.02,2.43,/about,0
2024-09-09,facebook / paid,mobile,16,54.7,4.18,137.9,0,0.0,5.46,/cart,0
2024-09-09,google / organic,desktop,275,45.2,2.44,202.8,9,3043.94,3.56,/products/casual-sneakers,0
2024-09-09,facebook / paid,tablet,84,,5.02,272.2,4,2922.3,5.14,/sale,0
2024-09-09,facebook / paid,tablet,221,71.6,2.47,216.6,6,5030.5,2.81,/home,0
2024-09-09,facebook / paid,mobile,287,70.2,3.91,130.3,10,12025.11,3.58,/checkout,0
2024-09-09,(direct) / none,mobile,25,42.3,1.71,116.7,1,648.96,5.0,/checkout,0
2024-09-09,(direct) / none,mobile,340,64.8,4.28,220.2,16,7088.97,4.73,/checkout,0
2024-09-09,google / organic,desktop,51,47.4,1.96,168.6,0,0.0,1.87,/home,0
2024-09-09,email / newsletter,desktop,290,67.7,4.38,115.9,3,4213.85,1.37,/sale,0
2024-09-09,facebook / paid,mobile,258,61.6,2.69,233.4,9,4890.94,3.53,/checkout,0
2024-09-09,(direct) / none,desktop,386,62.1,5.18,123.7,9,8122.6,2.56,/cart,0
2024-09-09,(direct) / none,desktop,230,60.1,3.98,76.6,6,7930.28,2.62,/checkout,0
2024-09-09,email / newsletter,desktop,369,61.6,4.45,231.3,7,6357.45,2.02,/order-confirmation,0
2024-09-09,facebook / paid,mobile,101,37.9,2.8,277.0,3,2180.54,3.38,/about,0
2024-09-09,(direct) / none,mobile,182,45.9,3.61,238.9,9,7627.33,5.47,/cart,0
2024-09-09,instagram / paid,desktop,10,45.9,2.23,191.1,0,0.0,1.35,/cart,0
2024-09-09,google / organic,mobile,328,56.3,5.18,56.8,15,5818.82,4.67,/products/casual-sneakers,0
2024-09-10,(direct) / none,mobile,123,59.6,4.61,134.4,6,2406.42,5.52,/sale,0
2024-09-10,google / cpc,mobile,230,51.0,1.55,226.4,11,8202.31,5.2,/home,0
2024-09-10,google / organic,desktop,55,62.7,3.72,224.9,2,2098.82,4.49,/cart,0
2024-09-10,(direct) / none,desktop,115,35.4,2.64,209.8,5,5931.3,4.64,/checkout,0
2024-09-10,google / cpc,desktop,67,58.0,5.3,203.8,1,1354.2,2.96,/products/running-shoes,0
2024-09-10,facebook / paid,mobile,81,53.9,3.46,206.6,1,1087.38,1.59,/about,0
2024-09-10,facebook / paid,mobile,95,63.8,3.8,254.4,5,5201.87,5.32,/about,0
2024-09-10,email / newsletter,mobile,181,69.1,1.64,143.1,9,9876.68,5.13,/home,0
2024-09-10,google / organic,mobile,11,60.4,2.79,57.6,0,0.0,3.64,/cart,0
2024-09-10,(direct) / none,mobile,217,64.0,3.02,238.7,7,9693.73,3.3,/checkout,0
2024-09-10,facebook / paid,tablet,89,72.1,1.52,103.3,3,3894.15,4.12,/order-confirmation,0
2024-09-10,(direct) / none,desktop,71,68.0,4.86,154.1,1,1432.91,2.35,/checkout,0
2024-09-10,google / cpc,desktop,177,66.5,4.47,276.3,6,3565.95,3.48,/home,0
2024-09-10,(direct) / none,desktop,153,63.7,2.98,137.0,8,7164.82,5.81,/about,0
2024-09-10,(direct) / none,mobile,91,69.1,4.92,165.6,2,2082.15,3.15,/checkout,0
2024-09-10,facebook / paid,desktop,149,59.0,2.89,174.8,4,1443.59,3.19,/checkout,0
2024-09-10,facebook / paid,mobile,187,58.2,4.06,129.6,4,4025.6,2.17,/home,0
2024-09-10,google / cpc,mobile,81,67.2,1.65,105.1,1,680.43,2.05,/sale,0
2024-09-10,google / cpc,mobile,81,41.0,2.29,197.0,2,1215.51,3.6,/products/casual-sneakers,0
2024-09-10,facebook / paid,desktop,22,57.5,1.57,148.9,0,0.0,1.99,/checkout,0
2024-09-10,facebook / paid,mobile,195,58.6,1.94,188.3,7,5735.07,3.95,/products/casual-sneakers,0
2024-09-10,facebook / paid,mobile,22,73.3,1.77,68.4,0,0.0,3.01,/cart,0
2024-09-10,google / cpc,mobile,120,42.0,2.29,230.1,4,4237.67,3.66,/about,0
2024-09-10,google / cpc,mobile,146,73.1,2.71,55.8,4,5580.77,2.92,/products/casual-sneakers,0
2024-09-10,google / cpc,tablet,24,46.2,5.33,116.8,0,0.0,3.75,/order-confirmation,0
2024-09-10,(direct) / none,mobile,176,64.3,3.82,118.0,7,3378.38,4.01,/order-confirmation,0
2024-09-10,google / organic,mobile,79,66.1,3.6,76.9,0,0.0,0.93,/checkout,0
2024-09-10,google / organic,mobile,38,36.0,4.08,263.5,1,926.11,5.13,/products/casual-sneakers,0
2024-09-10,google / organic,desktop,147,61.8,4.85,140.7,6,3604.72,4.62,/products/running-shoes,0
2024-09-10,facebook / paid,desktop,211,67.7,4.97,202.0,8,9293.01,4.21,/sale,0
2024-09-10,google / cpc,mobile,186,,4.34,91.0,4,3733.8,2.5,/cart,0
2024-09-10,instagram / paid,desktop,201,49.7,1.87,177.0,11,13584.14,5.89,/products/casual-sneakers,0
2024-09-10,google / cpc,mobile,46,73.3,1.65,150.8,2,1983.33,5.79,/checkout,0
2024-09-10,google / organic,mobile,96,71.7,1.7,213.9,3,1907.05,3.39,/products/casual-sneakers,0
2024-09-10,google / organic,desktop,78,57.8,4.15,199.8,2,1143.86,3.32,/home,0
2024-09-10,google / organic,mobile,60,72.3,5.29,111.5,0,0.0,1.2,/products/casual-sneakers,0
2024-09-10,email / newsletter,tablet,193,65.1,3.18,91.4,4,5218.26,2.16,/products/running-shoes,0
2024-09-11,facebook / paid,mobile,242,36.0,3.91,180.8,9,8956.64,3.85,/about,0
2024-09-11,facebook / paid,desktop,167,62.9,1.61,144.6,9,9138.29,5.75,/order-confirmation,0
2024-09-11,facebook / paid,mobile,147,63.0,1.74,77.4,4,5614.15,3.37,/cart,0
2024-09-11,facebook / paid,mobile,180,55.7,4.95,96.0,8,7328.88,4.47,/products/running-shoes,0
2024-09-11,google / cpc,mobile,236,70.9,4.91,55.2,12,14971.81,5.09,/home,0
2024-09-11,instagram / paid,mobile,40,68.4,2.27,142.7,1,1281.64,4.73,/order-confirmation,0
2024-09-11,google / organic,mobile,326,73.6,2.45,174.9,13,19145.48,4.19,/home,0
2024-09-11,google / cpc,desktop,63,64.1,2.45,173.4,2,1213.31,3.85,/cart,0
